"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Create News form contains the particular fields.","10032","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:58:04 UTC 2026","passed","Mon Mar 02 10:58:14 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10615","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:57:26 UTC 2026","passed","Mon Mar 02 10:57:37 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","198","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Mon Mar 02 10:57:00 UTC 2026","passed","Mon Mar 02 10:57:00 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify navigation and UI state","tests.ui","Mon Mar 02 10:59:15 UTC 2026","skipped","Mon Mar 02 10:59:15 UTC 2026","TestNewsDetails","test_news_details","",""
"","2878","test_base_navigate[chrome]","tests.ui","Mon Mar 02 10:59:18 UTC 2026","passed","Mon Mar 02 10:59:21 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1831","test_tag_selection[chrome-Language.EN]","tests.ui","Mon Mar 02 10:58:48 UTC 2026","passed","Mon Mar 02 10:58:50 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Mon Mar 02 10:59:15 UTC 2026","skipped","Mon Mar 02 10:59:15 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify max 3 tags selectable behavior","1583","test_four_tags_selection_blocked[chrome]","tests.ui","Mon Mar 02 10:58:40 UTC 2026","passed","Mon Mar 02 10:58:42 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10134","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Mon Mar 02 10:57:06 UTC 2026","passed","Mon Mar 02 10:57:17 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the Create News form contains the particular fields.","9862","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:57:45 UTC 2026","passed","Mon Mar 02 10:57:55 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify news details elements and content","tests.ui","Mon Mar 02 10:59:15 UTC 2026","skipped","Mon Mar 02 10:59:15 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Mon Mar 02 10:59:15 UTC 2026","skipped","Mon Mar 02 10:59:15 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","6115","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Mon Mar 02 10:56:28 UTC 2026","passed","Mon Mar 02 10:56:34 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","552","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:58:34 UTC 2026","passed","Mon Mar 02 10:58:34 UTC 2026","","empty_title_validation_test","",""
"Verify Create News publishing with multiple tags in different locales","1926","test_tag_selection[chrome-Language.UK]","tests.ui","Mon Mar 02 10:58:57 UTC 2026","passed","Mon Mar 02 10:58:58 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Mon Mar 02 10:59:15 UTC 2026","skipped","Mon Mar 02 10:59:15 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","69","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:57:25 UTC 2026","passed","Mon Mar 02 10:57:25 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that the Create News form contains the particular fields.","6203","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Mon Mar 02 10:56:41 UTC 2026","passed","Mon Mar 02 10:56:47 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Mon Mar 02 10:59:15 UTC 2026","skipped","Mon Mar 02 10:59:15 UTC 2026","TestNewsDetails","test_news_details","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Mon Mar 02 10:59:17 UTC 2026","passed","Mon Mar 02 10:59:17 UTC 2026","","test_stub","",""
"Verify creating news with three tags","1717","test_three_tags_selection[chrome]","tests.ui","Mon Mar 02 10:59:13 UTC 2026","passed","Mon Mar 02 10:59:15 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with single tag","1501","test_single_tag_selection[chrome]","tests.ui","Mon Mar 02 10:59:05 UTC 2026","passed","Mon Mar 02 10:59:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"","4726","test_title_field_validation[chrome]","tests.ui.create_news_tests","Mon Mar 02 10:56:49 UTC 2026","passed","Mon Mar 02 10:56:53 UTC 2026","","title_field_validation_test","",""
"Verify that the author can edit their own news and the changes are saved","2930","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:58:22 UTC 2026","passed","Mon Mar 02 10:58:25 UTC 2026","","edit_own_news_test","",""
