"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify 'Recommended News' section title","tests.ui","Mon Mar 02 10:42:22 UTC 2026","skipped","Mon Mar 02 10:42:22 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","65","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:40:42 UTC 2026","passed","Mon Mar 02 10:40:42 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify news details elements and content","tests.ui","Mon Mar 02 10:42:22 UTC 2026","skipped","Mon Mar 02 10:42:22 UTC 2026","TestNewsDetails","test_news_details","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Mon Mar 02 10:42:24 UTC 2026","passed","Mon Mar 02 10:42:24 UTC 2026","","test_stub","",""
"Verify creating news with three tags","1711","test_three_tags_selection[chrome]","tests.ui","Mon Mar 02 10:42:20 UTC 2026","passed","Mon Mar 02 10:42:22 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6127","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Mon Mar 02 10:39:58 UTC 2026","passed","Mon Mar 02 10:40:04 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify like functionality","tests.ui","Mon Mar 02 10:42:22 UTC 2026","skipped","Mon Mar 02 10:42:22 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify max 3 tags selectable behavior","1574","test_four_tags_selection_blocked[chrome]","tests.ui","Mon Mar 02 10:41:48 UTC 2026","passed","Mon Mar 02 10:41:50 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Mon Mar 02 10:42:22 UTC 2026","skipped","Mon Mar 02 10:42:22 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation and UI state","tests.ui","Mon Mar 02 10:42:22 UTC 2026","skipped","Mon Mar 02 10:42:22 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks successful validation when uploading a valid PNG image","221","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Mon Mar 02 10:40:17 UTC 2026","passed","Mon Mar 02 10:40:18 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify creating news with single tag","1473","test_single_tag_selection[chrome]","tests.ui","Mon Mar 02 10:42:13 UTC 2026","passed","Mon Mar 02 10:42:14 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1849","test_tag_selection[chrome-Language.EN]","tests.ui","Mon Mar 02 10:41:56 UTC 2026","passed","Mon Mar 02 10:41:58 UTC 2026","TestTagSelection","tag_selection_test","",""
"","5021","test_title_field_validation[chrome]","tests.ui.create_news_tests","Mon Mar 02 10:40:06 UTC 2026","passed","Mon Mar 02 10:40:11 UTC 2026","","title_field_validation_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10594","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:40:43 UTC 2026","passed","Mon Mar 02 10:40:54 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that the author can edit their own news and the changes are saved","2873","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:41:39 UTC 2026","passed","Mon Mar 02 10:41:42 UTC 2026","","edit_own_news_test","",""
"Verify that the Create News form contains the particular fields.","6683","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Mon Mar 02 10:39:45 UTC 2026","passed","Mon Mar 02 10:39:52 UTC 2026","","create_news_form_visibility_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10147","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Mon Mar 02 10:40:24 UTC 2026","passed","Mon Mar 02 10:40:34 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the Create News form contains the particular fields.","9892","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:41:03 UTC 2026","passed","Mon Mar 02 10:41:13 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","10172","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Mon Mar 02 10:41:21 UTC 2026","passed","Mon Mar 02 10:41:31 UTC 2026","","edit_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1897","test_tag_selection[chrome-Language.UK]","tests.ui","Mon Mar 02 10:42:04 UTC 2026","passed","Mon Mar 02 10:42:06 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Mon Mar 02 10:42:22 UTC 2026","skipped","Mon Mar 02 10:42:22 UTC 2026","TestNewsDetails","test_news_details","",""
"","1676","test_base_navigate[chrome]","tests.ui","Mon Mar 02 10:42:25 UTC 2026","passed","Mon Mar 02 10:42:27 UTC 2026","","test_stub","",""
