"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify news details elements and content","tests.ui","Fri Feb 27 01:54:17 UTC 2026","skipped","Fri Feb 27 01:54:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Fri Feb 27 01:54:17 UTC 2026","skipped","Fri Feb 27 01:54:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","922","test_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Fri Feb 27 01:54:16 UTC 2026","passed","Fri Feb 27 01:54:17 UTC 2026","","too_short_content_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Feb 27 01:54:17 UTC 2026","skipped","Fri Feb 27 01:54:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Fri Feb 27 01:54:17 UTC 2026","skipped","Fri Feb 27 01:54:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","1702","test_title_field_validation[chrome]","tests.ui.create_news_tests","Fri Feb 27 01:54:10 UTC 2026","passed","Fri Feb 27 01:54:12 UTC 2026","","title_field_validation_test","",""
"","0","Verify navigation and UI state","tests.ui","Fri Feb 27 01:54:17 UTC 2026","skipped","Fri Feb 27 01:54:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Fri Feb 27 01:54:21 UTC 2026","passed","Fri Feb 27 01:54:21 UTC 2026","","test_stub","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Fri Feb 27 01:54:17 UTC 2026","skipped","Fri Feb 27 01:54:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","629","test_base_navigate[chrome]","tests.ui","Fri Feb 27 01:54:23 UTC 2026","passed","Fri Feb 27 01:54:24 UTC 2026","","test_stub","",""
