"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the 'Edit news' button is not visible for news created by other users","10187","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:30:54 UTC 2026","passed","Thu Mar 05 11:31:04 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that the Create News form contains the particular fields.","5858","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 11:29:28 UTC 2026","passed","Thu Mar 05 11:29:34 UTC 2026","","create_news_form_visibility_test","",""
"","1310","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 11:29:59 UTC 2026","failed","Thu Mar 05 11:30:00 UTC 2026","TestTagSelection","tag_selection_test","",""
"","988","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 11:30:06 UTC 2026","passed","Thu Mar 05 11:30:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1267","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:29:20 UTC 2026","passed","Thu Mar 05 11:29:22 UTC 2026","","cancel_creating_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 11:32:41 UTC 2026","skipped","Thu Mar 05 11:32:41 UTC 2026","TestNewsDetails","test_news_details","",""
"","108","Add the same news twice - Error 400","tests.api","Thu Mar 05 11:29:05 UTC 2026","passed","Thu Mar 05 11:29:05 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","115","Add and remove news from favorites (Authorized)","tests.api","Thu Mar 05 11:29:04 UTC 2026","passed","Thu Mar 05 11:29:04 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10104","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:30:33 UTC 2026","passed","Thu Mar 05 11:30:43 UTC 2026","TestUploadImage","upload_image_test","",""
"","2445","test_title_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:30:18 UTC 2026","passed","Thu Mar 05 11:30:20 UTC 2026","","title_field_validation_test","",""
"","468","test_api_is_work","tests.api","Thu Mar 05 11:29:03 UTC 2026","passed","Thu Mar 05 11:29:03 UTC 2026","","base_api_test","",""
"Verify creating news with three tags","1589","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 11:32:29 UTC 2026","passed","Thu Mar 05 11:32:31 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 11:32:41 UTC 2026","skipped","Thu Mar 05 11:32:41 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks successful validation when uploading a valid PNG image","165","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:30:27 UTC 2026","passed","Thu Mar 05 11:30:27 UTC 2026","TestUploadImage","upload_image_test","",""
"","417","test_base_navigate[chrome]","tests.ui","Thu Mar 05 11:32:47 UTC 2026","passed","Thu Mar 05 11:32:47 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","9696","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:31:11 UTC 2026","passed","Thu Mar 05 11:31:21 UTC 2026","","edit_news_form_visibility_test","",""
"Verify creating news with single tag","1399","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 11:32:22 UTC 2026","passed","Thu Mar 05 11:32:23 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","9718","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:31:29 UTC 2026","passed","Thu Mar 05 11:31:38 UTC 2026","","edit_news_form_visibility_test","",""
"","1272","test_cancel_editing_discards_changes[chrome]","tests.ui","Thu Mar 05 11:32:39 UTC 2026","passed","Thu Mar 05 11:32:41 UTC 2026","","test_cancel_editing","",""
"Verify that the Create News form contains the particular fields.","6113","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 11:29:39 UTC 2026","passed","Thu Mar 05 11:29:45 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the author can edit their own news and the changes are saved","2583","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:31:46 UTC 2026","passed","Thu Mar 05 11:31:49 UTC 2026","","edit_own_news_test","",""
"","0","Verify like functionality","tests.ui","Thu Mar 05 11:32:41 UTC 2026","skipped","Thu Mar 05 11:32:41 UTC 2026","TestNewsDetails","test_news_details","",""
"","328","Attempt to add to favorites without token - Error 401","tests.api","Thu Mar 05 11:29:06 UTC 2026","passed","Thu Mar 05 11:29:06 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify Create News publishing with multiple tags in different locales","1666","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 11:32:07 UTC 2026","passed","Thu Mar 05 11:32:09 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1095","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 11:29:51 UTC 2026","failed","Thu Mar 05 11:29:52 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","78","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:30:51 UTC 2026","passed","Thu Mar 05 11:30:51 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 11:32:41 UTC 2026","skipped","Thu Mar 05 11:32:41 UTC 2026","TestNewsDetails","test_news_details","",""
"","2275","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:30:12 UTC 2026","passed","Thu Mar 05 11:30:14 UTC 2026","","test_source_field","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","504","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:31:55 UTC 2026","passed","Thu Mar 05 11:31:55 UTC 2026","","empty_title_validation_test","",""
"Verify max 3 tags selectable behavior","1547","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 11:32:00 UTC 2026","passed","Thu Mar 05 11:32:02 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 11:32:41 UTC 2026","skipped","Thu Mar 05 11:32:41 UTC 2026","TestNewsDetails","test_news_details","",""
"","9","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 11:32:44 UTC 2026","passed","Thu Mar 05 11:32:44 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1683","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 11:32:14 UTC 2026","passed","Thu Mar 05 11:32:15 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 11:32:41 UTC 2026","skipped","Thu Mar 05 11:32:41 UTC 2026","TestNewsDetails","test_news_details","",""
