"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","433","test_base_navigate[chrome]","tests.ui","Mon Mar 02 07:11:14 UTC 2026","passed","Mon Mar 02 07:11:14 UTC 2026","","test_stub","",""
"","0","Verify news details elements and content","tests.ui","Mon Mar 02 07:11:09 UTC 2026","skipped","Mon Mar 02 07:11:09 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Mon Mar 02 07:11:09 UTC 2026","skipped","Mon Mar 02 07:11:09 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","6293","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Mon Mar 02 07:10:03 UTC 2026","passed","Mon Mar 02 07:10:09 UTC 2026","","create_news_form_visibility_test","",""
"Verify creating news with three tags","1470","test_three_tags_selection[chrome]","tests.ui","Mon Mar 02 07:11:07 UTC 2026","passed","Mon Mar 02 07:11:08 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Mon Mar 02 07:11:09 UTC 2026","skipped","Mon Mar 02 07:11:09 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","96","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Mon Mar 02 07:10:30 UTC 2026","failed","Mon Mar 02 07:10:31 UTC 2026","","edit_news_form_visibility_test","",""
"Verify creating news with single tag","1233","test_single_tag_selection[chrome]","tests.ui","Mon Mar 02 07:11:01 UTC 2026","passed","Mon Mar 02 07:11:02 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","5690","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Mon Mar 02 07:10:14 UTC 2026","passed","Mon Mar 02 07:10:20 UTC 2026","","create_news_form_visibility_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Mon Mar 02 07:11:11 UTC 2026","passed","Mon Mar 02 07:11:11 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","94","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Mon Mar 02 07:10:37 UTC 2026","failed","Mon Mar 02 07:10:37 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Mon Mar 02 07:11:09 UTC 2026","skipped","Mon Mar 02 07:11:09 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1638","test_tag_selection[chrome-Language.UK]","tests.ui","Mon Mar 02 07:10:55 UTC 2026","passed","Mon Mar 02 07:10:56 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify max 3 tags selectable behavior","1594","test_four_tags_selection_blocked[chrome]","tests.ui","Mon Mar 02 07:10:42 UTC 2026","passed","Mon Mar 02 07:10:43 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Mon Mar 02 07:11:09 UTC 2026","skipped","Mon Mar 02 07:11:09 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1542","test_tag_selection[chrome-Language.EN]","tests.ui","Mon Mar 02 07:10:48 UTC 2026","passed","Mon Mar 02 07:10:49 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1825","test_title_field_validation[chrome]","tests.ui.create_news_tests","Mon Mar 02 07:10:23 UTC 2026","passed","Mon Mar 02 07:10:25 UTC 2026","","title_field_validation_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Mon Mar 02 07:11:09 UTC 2026","skipped","Mon Mar 02 07:11:09 UTC 2026","TestNewsDetails","test_news_details","",""
