"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify max 3 tags selectable behavior","1605","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 14:07:41 UTC 2026","passed","Thu Mar 05 14:07:43 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 14:08:17 UTC 2026","skipped","Thu Mar 05 14:08:17 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","64","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:06:33 UTC 2026","passed","Thu Mar 05 14:06:33 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","60","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:05:58 UTC 2026","broken","Thu Mar 05 14:05:58 UTC 2026","","too_short_content_test","",""
"Verify that the Create News form contains the particular fields.","5960","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 14:05:22 UTC 2026","passed","Thu Mar 05 14:05:28 UTC 2026","","create_news_form_visibility_test","",""
"","920","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 14:05:45 UTC 2026","passed","Thu Mar 05 14:05:46 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2054","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:05:52 UTC 2026","passed","Thu Mar 05 14:05:54 UTC 2026","","test_source_field","",""
"The test checks successful validation when uploading a valid PNG image","150","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:06:04 UTC 2026","passed","Thu Mar 05 14:06:04 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the Create News form contains the particular fields.","9810","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:07:09 UTC 2026","passed","Thu Mar 05 14:07:19 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","9607","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:06:52 UTC 2026","passed","Thu Mar 05 14:07:02 UTC 2026","","edit_news_form_visibility_test","",""
"","83","Add the same news twice - Error 400","tests.api","Thu Mar 05 14:04:56 UTC 2026","passed","Thu Mar 05 14:04:57 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10180","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:06:36 UTC 2026","passed","Thu Mar 05 14:06:46 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 14:08:17 UTC 2026","skipped","Thu Mar 05 14:08:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","1277","test_cancel_editing_discards_changes[chrome]","tests.ui","Thu Mar 05 14:08:16 UTC 2026","passed","Thu Mar 05 14:08:17 UTC 2026","","test_cancel_editing","",""
"Verify that the Create News form contains the particular fields.","6069","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 14:05:11 UTC 2026","passed","Thu Mar 05 14:05:17 UTC 2026","","create_news_form_visibility_test","",""
"","2228","test_create_and_delete_news[chrome]","tests.ui","Thu Mar 05 14:06:24 UTC 2026","broken","Thu Mar 05 14:06:26 UTC 2026","","delete_news_test","",""
"","96","Add and remove news from favorites (Authorized)","tests.api","Thu Mar 05 14:04:56 UTC 2026","passed","Thu Mar 05 14:04:56 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 14:08:17 UTC 2026","skipped","Thu Mar 05 14:08:17 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1222","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:05:03 UTC 2026","passed","Thu Mar 05 14:05:04 UTC 2026","","cancel_creating_test","",""
"","1056","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 14:05:33 UTC 2026","failed","Thu Mar 05 14:05:34 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 14:08:17 UTC 2026","skipped","Thu Mar 05 14:08:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","365","Attempt to add to favorites without token - Error 401","tests.api","Thu Mar 05 14:04:57 UTC 2026","passed","Thu Mar 05 14:04:58 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify Create News publishing with multiple tags in different locales","1630","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 14:07:55 UTC 2026","passed","Thu Mar 05 14:07:57 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1198","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 14:05:39 UTC 2026","failed","Thu Mar 05 14:05:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"","374","test_api_is_work","tests.api","Thu Mar 05 14:04:55 UTC 2026","passed","Thu Mar 05 14:04:55 UTC 2026","","base_api_test","",""
"Verify creating news with single tag","1269","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 14:08:02 UTC 2026","passed","Thu Mar 05 14:08:03 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","test_title_field_validation","tests.ui.create_news_tests","Thu Mar 05 14:05:54 UTC 2026","broken","Thu Mar 05 14:05:54 UTC 2026","","title_field_validation_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 14:08:17 UTC 2026","skipped","Thu Mar 05 14:08:17 UTC 2026","TestNewsDetails","test_news_details","",""
"","456","test_base_navigate[chrome]","tests.ui","Thu Mar 05 14:08:23 UTC 2026","passed","Thu Mar 05 14:08:24 UTC 2026","","test_stub","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","521","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:07:35 UTC 2026","passed","Thu Mar 05 14:07:36 UTC 2026","","empty_title_validation_test","",""
