"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify navigation and UI state","tests.ui","Sat Feb 28 22:02:19 UTC 2026","skipped","Sat Feb 28 22:02:19 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with single tag","1630","test_single_tag_selection[chrome]","tests.ui","Sat Feb 28 22:02:09 UTC 2026","passed","Sat Feb 28 22:02:10 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1775","test_tag_selection[chrome-en]","tests.ui","Sat Feb 28 22:01:53 UTC 2026","passed","Sat Feb 28 22:01:54 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sat Feb 28 22:02:19 UTC 2026","skipped","Sat Feb 28 22:02:19 UTC 2026","TestNewsDetails","test_news_details","",""
"","454","test_greencity_is_work[chrome]","tests.ui","Sat Feb 28 22:02:20 UTC 2026","passed","Sat Feb 28 22:02:20 UTC 2026","","test_stub","",""
"","1770","test_base_navigate[chrome]","tests.ui","Sat Feb 28 22:02:22 UTC 2026","passed","Sat Feb 28 22:02:23 UTC 2026","","test_stub","",""
"Verify max 3 tags selectable behavior","1776","test_four_tags_selection_blocked[chrome]","tests.ui","Sat Feb 28 22:01:46 UTC 2026","passed","Sat Feb 28 22:01:47 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify news details elements and content","tests.ui","Sat Feb 28 22:02:19 UTC 2026","skipped","Sat Feb 28 22:02:19 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sat Feb 28 22:02:19 UTC 2026","skipped","Sat Feb 28 22:02:19 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1880","test_tag_selection[chrome-ua]","tests.ui","Sat Feb 28 22:02:01 UTC 2026","passed","Sat Feb 28 22:02:03 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Sat Feb 28 22:02:19 UTC 2026","skipped","Sat Feb 28 22:02:19 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1741","test_three_tags_selection[chrome]","tests.ui","Sat Feb 28 22:02:16 UTC 2026","passed","Sat Feb 28 22:02:18 UTC 2026","TestTagSelection","tag_selection_test","",""
"","4615","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sat Feb 28 22:01:34 UTC 2026","passed","Sat Feb 28 22:01:39 UTC 2026","","title_field_validation_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sat Feb 28 22:02:19 UTC 2026","skipped","Sat Feb 28 22:02:19 UTC 2026","TestNewsDetails","test_news_details","",""
