"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify max 3 tags selectable behavior","1509","test_four_tags_selection_blocked[chrome]","tests.ui","Wed Mar 04 23:08:51 UTC 2026","passed","Wed Mar 04 23:08:52 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","66","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:07:45 UTC 2026","passed","Wed Mar 04 23:07:45 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","2138","test_source_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 23:07:12 UTC 2026","passed","Wed Mar 04 23:07:14 UTC 2026","","test_source_field","",""
"","609","test_create_and_verify_news","tests.api","Wed Mar 04 23:06:01 UTC 2026","passed","Wed Mar 04 23:06:01 UTC 2026","","test_create_news_success","",""
"","1783","test_title_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 23:07:16 UTC 2026","passed","Wed Mar 04 23:07:18 UTC 2026","","title_field_validation_test","",""
"","926","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Wed Mar 04 23:07:06 UTC 2026","passed","Wed Mar 04 23:07:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","5927","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Wed Mar 04 23:06:32 UTC 2026","passed","Wed Mar 04 23:06:38 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","9458","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:08:04 UTC 2026","passed","Wed Mar 04 23:08:14 UTC 2026","","edit_news_form_visibility_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Wed Mar 04 23:09:25 UTC 2026","skipped","Wed Mar 04 23:09:25 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1601","test_tag_selection[chrome-Language.EN]","tests.ui","Wed Mar 04 23:08:57 UTC 2026","passed","Wed Mar 04 23:08:59 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","11032","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:07:47 UTC 2026","passed","Wed Mar 04 23:07:58 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","430","test_base_navigate[chrome]","tests.ui","Wed Mar 04 23:09:29 UTC 2026","passed","Wed Mar 04 23:09:29 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1688","test_tag_selection[chrome-Language.UK]","tests.ui","Wed Mar 04 23:09:03 UTC 2026","passed","Wed Mar 04 23:09:05 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1126","Check selection of one tag","tests.ui.create_news_tests","Wed Mar 04 23:06:54 UTC 2026","failed","Wed Mar 04 23:06:55 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2495","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:08:37 UTC 2026","passed","Wed Mar 04 23:08:39 UTC 2026","","edit_own_news_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1303","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Wed Mar 04 23:06:25 UTC 2026","passed","Wed Mar 04 23:06:27 UTC 2026","","cancel_creating_test","",""
"Verify creating news with single tag","1280","test_single_tag_selection[chrome]","tests.ui","Wed Mar 04 23:09:10 UTC 2026","passed","Wed Mar 04 23:09:11 UTC 2026","TestTagSelection","tag_selection_test","",""
