"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test: Get a comment by its ID.","130","test_get_comment_by_id","tests.api.econews_comment","Fri Mar 06 17:39:42 UTC 2026","passed","Fri Mar 06 17:39:42 UTC 2026","TestNewsComments","news_comments_test","",""
"","462","test_base_navigate[chrome]","tests.ui","Fri Mar 06 17:44:04 UTC 2026","passed","Fri Mar 06 17:44:04 UTC 2026","","test_stub","",""
"Verify creating news with single tag","1322","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 17:43:44 UTC 2026","passed","Fri Mar 06 17:43:45 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1221","Check selection of one tag","tests.ui.create_news_tests","Fri Mar 06 17:40:39 UTC 2026","failed","Fri Mar 06 17:40:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"","388","test_api_is_work","tests.api","Fri Mar 06 17:39:29 UTC 2026","passed","Fri Mar 06 17:39:29 UTC 2026","","base_api_test","",""
"","646","test_create_and_verify_news","tests.api","Fri Mar 06 17:39:43 UTC 2026","passed","Fri Mar 06 17:39:44 UTC 2026","","test_create_news_success","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1319","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Fri Mar 06 17:40:08 UTC 2026","passed","Fri Mar 06 17:40:09 UTC 2026","","cancel_creating_test","",""
"","2198","test_create_and_delete_news[chrome]","tests.ui","Fri Mar 06 17:41:54 UTC 2026","broken","Fri Mar 06 17:41:56 UTC 2026","","delete_news_test","",""
"","249","test_get_news_success","tests.api","Fri Mar 06 17:39:44 UTC 2026","passed","Fri Mar 06 17:39:44 UTC 2026","","test_create_news_success","",""
"Verify that active replies for a comment can be retrieved successfully without query parameters.","229","test_get_active_replies_default","tests.api.econews_comment","Fri Mar 06 17:39:39 UTC 2026","passed","Fri Mar 06 17:39:39 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","542","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 17:43:09 UTC 2026","passed","Fri Mar 06 17:43:09 UTC 2026","","empty_title_validation_test","",""
"","10378","Validation of error message when uploading an image larger than 10MB","tests.ui.create_news_tests","Fri Mar 06 17:40:59 UTC 2026","passed","Fri Mar 06 17:41:09 UTC 2026","TestNewsImageSizeValidation","test_image_size_validation","",""
"Verify that the Create News form contains the particular fields.","10095","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Fri Mar 06 17:42:24 UTC 2026","passed","Fri Mar 06 17:42:34 UTC 2026","","edit_news_form_visibility_test","",""
"","941","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 17:40:52 UTC 2026","passed","Fri Mar 06 17:40:53 UTC 2026","TestTagSelection","tag_selection_test","",""
"Test: Add a comment to eco news.","268","test_add_comment_to_eco_news","tests.api.econews_comment","Fri Mar 06 17:39:41 UTC 2026","passed","Fri Mar 06 17:39:41 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","103","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 06 17:39:33 UTC 2026","passed","Fri Mar 06 17:39:33 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","105","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Fri Mar 06 17:39:33 UTC 2026","passed","Fri Mar 06 17:39:33 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","79","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Fri Mar 06 17:39:37 UTC 2026","passed","Fri Mar 06 17:39:37 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the Create News form contains the particular fields.","10120","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 17:42:42 UTC 2026","passed","Fri Mar 06 17:42:52 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that active replies for a comment can be retrieved when page size is set to 1.","226","test_get_active_replies_size_one","tests.api.econews_comment","Fri Mar 06 17:39:39 UTC 2026","passed","Fri Mar 06 17:39:39 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","76","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 17:42:04 UTC 2026","passed","Fri Mar 06 17:42:04 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","164","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Fri Mar 06 17:41:34 UTC 2026","passed","Fri Mar 06 17:41:34 UTC 2026","TestUploadImage","upload_image_test","",""
"","1370","test_title_field_validation[chrome]","tests.ui.create_news_tests","Fri Mar 06 17:41:20 UTC 2026","passed","Fri Mar 06 17:41:22 UTC 2026","","title_field_validation_test","",""
"","264","Add and remove news from favorites (Authorized)","tests.api.econews_by_id","Fri Mar 06 17:39:35 UTC 2026","passed","Fri Mar 06 17:39:36 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify Create News publishing with multiple tags in different locales","1850","test_tag_selection[chrome-Language.UK]","tests.ui","Fri Mar 06 17:43:37 UTC 2026","passed","Fri Mar 06 17:43:39 UTC 2026","TestTagSelection","tag_selection_test","",""
