"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2638","test_base_navigate[chrome]","tests.ui","Mon Mar 02 09:53:25 UTC 2026","passed","Mon Mar 02 09:53:28 UTC 2026","","test_stub","",""
"Verify max 3 tags selectable behavior","1570","test_four_tags_selection_blocked[chrome]","tests.ui","Mon Mar 02 09:52:49 UTC 2026","passed","Mon Mar 02 09:52:50 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify news details elements and content","tests.ui","Mon Mar 02 09:53:22 UTC 2026","skipped","Mon Mar 02 09:53:22 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the author can edit their own news and the changes are saved","2938","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Mon Mar 02 09:52:39 UTC 2026","passed","Mon Mar 02 09:52:42 UTC 2026","","edit_own_news_test","",""
"Verify creating news with single tag","1516","test_single_tag_selection[chrome]","tests.ui","Mon Mar 02 09:53:12 UTC 2026","passed","Mon Mar 02 09:53:13 UTC 2026","TestTagSelection","tag_selection_test","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Mon Mar 02 09:53:24 UTC 2026","passed","Mon Mar 02 09:53:24 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","7070","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Mon Mar 02 09:51:27 UTC 2026","passed","Mon Mar 02 09:51:34 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","6411","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Mon Mar 02 09:51:41 UTC 2026","passed","Mon Mar 02 09:51:48 UTC 2026","","create_news_form_visibility_test","",""
"Verify creating news with three tags","1727","test_three_tags_selection[chrome]","tests.ui","Mon Mar 02 09:53:20 UTC 2026","passed","Mon Mar 02 09:53:22 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Mon Mar 02 09:53:22 UTC 2026","skipped","Mon Mar 02 09:53:22 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Mon Mar 02 09:53:22 UTC 2026","skipped","Mon Mar 02 09:53:22 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Mon Mar 02 09:53:22 UTC 2026","skipped","Mon Mar 02 09:53:22 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1933","test_tag_selection[chrome-Language.EN]","tests.ui","Mon Mar 02 09:52:57 UTC 2026","passed","Mon Mar 02 09:52:59 UTC 2026","TestTagSelection","tag_selection_test","",""
"","4502","test_title_field_validation[chrome]","tests.ui.create_news_tests","Mon Mar 02 09:51:49 UTC 2026","passed","Mon Mar 02 09:51:54 UTC 2026","","title_field_validation_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Mon Mar 02 09:53:22 UTC 2026","skipped","Mon Mar 02 09:53:22 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","9840","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Mon Mar 02 09:52:02 UTC 2026","passed","Mon Mar 02 09:52:12 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","10009","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Mon Mar 02 09:52:21 UTC 2026","passed","Mon Mar 02 09:52:31 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Mon Mar 02 09:53:22 UTC 2026","skipped","Mon Mar 02 09:53:22 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1945","test_tag_selection[chrome-Language.UK]","tests.ui","Mon Mar 02 09:53:05 UTC 2026","passed","Mon Mar 02 09:53:07 UTC 2026","TestTagSelection","tag_selection_test","",""
