"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","175","test_get_news_success","tests.api","Fri Mar 06 20:41:37 UTC 2026","passed","Fri Mar 06 20:41:38 UTC 2026","","test_create_news_success","",""
"Test: Add a comment to eco news.","241","test_add_comment_to_eco_news","tests.api.econews_comment","Fri Mar 06 20:41:35 UTC 2026","passed","Fri Mar 06 20:41:35 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that the Create News form contains the particular fields.","6436","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Fri Mar 06 20:41:50 UTC 2026","passed","Fri Mar 06 20:41:57 UTC 2026","","create_news_form_visibility_test","",""
"Verify that active replies for a comment can be retrieved for a specific page (page=0, size=10).","156","test_get_active_replies_with_page","tests.api.econews_comment","Fri Mar 06 20:41:33 UTC 2026","passed","Fri Mar 06 20:41:34 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","380","test_delete_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 20:41:27 UTC 2026","passed","Fri Mar 06 20:41:27 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","232","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 20:41:26 UTC 2026","passed","Fri Mar 06 20:41:26 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify creating news with single tag","1411","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 20:45:14 UTC 2026","passed","Fri Mar 06 20:45:15 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","232","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 20:41:25 UTC 2026","passed","Fri Mar 06 20:41:26 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"","889","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Fri Mar 06 20:43:02 UTC 2026","passed","Fri Mar 06 20:43:03 UTC 2026","","too_short_content_test","",""
"Verify that updating EcoNews without providing an image works correctly","284","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Fri Mar 06 20:41:27 UTC 2026","passed","Fri Mar 06 20:41:27 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","54","test_get_tags","tests.api","Fri Mar 06 20:41:38 UTC 2026","passed","Fri Mar 06 20:41:38 UTC 2026","","test_get_tags","",""
"The test checks successful validation when uploading a valid PNG image","160","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Fri Mar 06 20:43:10 UTC 2026","passed","Fri Mar 06 20:43:10 UTC 2026","TestUploadImage","upload_image_test","",""
"","1243","test_cancel_editing_discards_changes[chrome]","tests.ui.edit_news_tests","Fri Mar 06 20:44:47 UTC 2026","passed","Fri Mar 06 20:44:49 UTC 2026","","test_cancel_editing","",""
"Verify that the Create News form contains the particular fields.","5911","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Fri Mar 06 20:42:02 UTC 2026","passed","Fri Mar 06 20:42:08 UTC 2026","","create_news_form_visibility_test","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","60","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 20:41:28 UTC 2026","passed","Fri Mar 06 20:41:28 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","374","test_api_is_work","tests.api","Fri Mar 06 20:41:25 UTC 2026","passed","Fri Mar 06 20:41:25 UTC 2026","","base_api_test","",""
"Test: Get a comment by its ID.","86","test_get_comment_by_id","tests.api.econews_comment","Fri Mar 06 20:41:36 UTC 2026","passed","Fri Mar 06 20:41:36 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify Create News publishing with multiple tags in different locales","1728","test_tag_selection[chrome-Language.EN]","tests.ui","Fri Mar 06 20:45:01 UTC 2026","passed","Fri Mar 06 20:45:02 UTC 2026","TestTagSelection","tag_selection_test","",""
"","46","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Fri Mar 06 20:41:32 UTC 2026","passed","Fri Mar 06 20:41:32 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Test verifies that selecting a 4th tag is blocked.","928","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 20:42:26 UTC 2026","passed","Fri Mar 06 20:42:27 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","64","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 20:43:39 UTC 2026","passed","Fri Mar 06 20:43:39 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that EcoNews can be successfully retrieved by ID.","75","test_get_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 20:41:28 UTC 2026","passed","Fri Mar 06 20:41:28 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify max 3 tags selectable behavior","1622","test_four_tags_selection_blocked[chrome]","tests.ui","Fri Mar 06 20:44:54 UTC 2026","passed","Fri Mar 06 20:44:56 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","169","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 06 20:41:28 UTC 2026","passed","Fri Mar 06 20:41:28 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
