"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Create News form contains the particular fields.","7392","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Tue Mar 03 13:53:02 UTC 2026","broken","Tue Mar 03 13:53:10 UTC 2026","","edit_news_form_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","151","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Tue Mar 03 13:52:21 UTC 2026","passed","Tue Mar 03 13:52:21 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify creating news with single tag","1257","test_single_tag_selection[chrome]","tests.ui","Tue Mar 03 13:54:06 UTC 2026","passed","Tue Mar 03 13:54:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","11129","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Tue Mar 03 13:52:45 UTC 2026","passed","Tue Mar 03 13:52:56 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1604","test_tag_selection[chrome-Language.EN]","tests.ui","Tue Mar 03 13:53:52 UTC 2026","passed","Tue Mar 03 13:53:54 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","7560","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Tue Mar 03 13:53:17 UTC 2026","broken","Tue Mar 03 13:53:24 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify like functionality","tests.ui","Tue Mar 03 13:54:13 UTC 2026","skipped","Tue Mar 03 13:54:13 UTC 2026","TestNewsDetails","test_news_details","",""
"","7","test_greencity_is_work[chrome]","tests.ui","Tue Mar 03 13:54:15 UTC 2026","passed","Tue Mar 03 13:54:15 UTC 2026","","test_stub","",""
"","3528","test_title_field_validation[chrome]","tests.ui.create_news_tests","Tue Mar 03 13:52:12 UTC 2026","passed","Tue Mar 03 13:52:16 UTC 2026","","title_field_validation_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Tue Mar 03 13:54:13 UTC 2026","skipped","Tue Mar 03 13:54:13 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Tue Mar 03 13:54:13 UTC 2026","skipped","Tue Mar 03 13:54:13 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the author can edit their own news and the changes are saved","2534","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Tue Mar 03 13:53:31 UTC 2026","passed","Tue Mar 03 13:53:34 UTC 2026","","edit_own_news_test","",""
"Verify max 3 tags selectable behavior","1511","test_four_tags_selection_blocked[chrome]","tests.ui","Tue Mar 03 13:53:45 UTC 2026","passed","Tue Mar 03 13:53:47 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1247","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Tue Mar 03 13:51:21 UTC 2026","passed","Tue Mar 03 13:51:22 UTC 2026","","cancel_creating_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10114","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Tue Mar 03 13:52:26 UTC 2026","passed","Tue Mar 03 13:52:36 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify creating news with three tags","1434","test_three_tags_selection[chrome]","tests.ui","Tue Mar 03 13:54:12 UTC 2026","passed","Tue Mar 03 13:54:13 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1073","Check selection of one tag","tests.ui.create_news_tests","Tue Mar 03 13:51:47 UTC 2026","failed","Tue Mar 03 13:51:48 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","3816","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Tue Mar 03 13:51:38 UTC 2026","broken","Tue Mar 03 13:51:42 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify news details elements and content","tests.ui","Tue Mar 03 13:54:13 UTC 2026","skipped","Tue Mar 03 13:54:13 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","71","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Tue Mar 03 13:52:43 UTC 2026","passed","Tue Mar 03 13:52:43 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","701","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Tue Mar 03 13:52:00 UTC 2026","broken","Tue Mar 03 13:52:01 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","3670","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Tue Mar 03 13:51:29 UTC 2026","broken","Tue Mar 03 13:51:33 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","504","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Tue Mar 03 13:53:40 UTC 2026","passed","Tue Mar 03 13:53:40 UTC 2026","","empty_title_validation_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Tue Mar 03 13:54:13 UTC 2026","skipped","Tue Mar 03 13:54:13 UTC 2026","TestNewsDetails","test_news_details","",""
"","1256","Check selection of three tags","tests.ui.create_news_tests","Tue Mar 03 13:51:53 UTC 2026","failed","Tue Mar 03 13:51:55 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1684","test_tag_selection[chrome-Language.UK]","tests.ui","Tue Mar 03 13:53:59 UTC 2026","passed","Tue Mar 03 13:54:00 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Tue Mar 03 13:54:13 UTC 2026","skipped","Tue Mar 03 13:54:13 UTC 2026","TestNewsDetails","test_news_details","",""
"","899","test_base_navigate[chrome]","tests.ui","Tue Mar 03 13:54:16 UTC 2026","passed","Tue Mar 03 13:54:17 UTC 2026","","test_stub","",""
