"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify max 3 tags selectable behavior","1633","test_four_tags_selection_blocked[chrome]","tests.ui","Fri Mar 06 18:56:53 UTC 2026","passed","Fri Mar 06 18:56:55 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that EcoNews can be successfully retrieved by ID.","130","test_get_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 18:53:13 UTC 2026","passed","Fri Mar 06 18:53:13 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","107","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 06 18:53:13 UTC 2026","passed","Fri Mar 06 18:53:13 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","314","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 18:53:12 UTC 2026","passed","Fri Mar 06 18:53:12 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"
        Test goals:
        1. Navigate to 'Create News' page.
        2. Fill title and content.
        3. Verify preview page data (title, text, date, author).
        4. Verify navigation back to the creation page.
    ","869","Verify news preview content and navigation back to edit","tests.ui","Fri Mar 06 18:57:26 UTC 2026","passed","Fri Mar 06 18:57:27 UTC 2026","TestNewsDetails","test_basic_preview_functionality","",""
"","85","test_get_tags","tests.api","Fri Mar 06 18:53:24 UTC 2026","passed","Fri Mar 06 18:53:24 UTC 2026","","test_get_tags","",""
"Verify Create News publishing with multiple tags in different locales","1802","test_tag_selection[chrome-Language.EN]","tests.ui","Fri Mar 06 18:57:01 UTC 2026","passed","Fri Mar 06 18:57:03 UTC 2026","TestTagSelection","tag_selection_test","",""
"Test: Delete a comment by its ID.","235","test_delete_comment_by_id","tests.api.econews_comment","Fri Mar 06 18:53:22 UTC 2026","passed","Fri Mar 06 18:53:23 UTC 2026","TestNewsComments","news_comments_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10101","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Fri Mar 06 18:55:11 UTC 2026","passed","Fri Mar 06 18:55:21 UTC 2026","TestUploadImage","upload_image_test","",""
"","936","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 18:54:23 UTC 2026","passed","Fri Mar 06 18:54:23 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","71","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 18:55:38 UTC 2026","passed","Fri Mar 06 18:55:38 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","1231","test_cancel_editing_discards_changes[chrome]","tests.ui.edit_news_tests","Fri Mar 06 18:56:48 UTC 2026","passed","Fri Mar 06 18:56:49 UTC 2026","","test_cancel_editing","",""
"Verify that the author can edit their own news and the changes are saved","2530","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Fri Mar 06 18:56:32 UTC 2026","passed","Fri Mar 06 18:56:34 UTC 2026","","edit_own_news_test","",""
"","939","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Fri Mar 06 18:54:59 UTC 2026","passed","Fri Mar 06 18:55:00 UTC 2026","","too_short_content_test","",""
"","225","Add the same news twice - Error 400","tests.api.econews_by_id","Fri Mar 06 18:53:16 UTC 2026","passed","Fri Mar 06 18:53:16 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that active replies for a comment can be retrieved for a specific page (page=0, size=10).","214","test_get_active_replies_with_page","tests.api.econews_comment","Fri Mar 06 18:53:19 UTC 2026","passed","Fri Mar 06 18:53:19 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
