"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55","test_get_tags","tests.api","Fri Mar 06 18:14:31 UTC 2026","passed","Fri Mar 06 18:14:31 UTC 2026","","test_get_tags","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","177","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 18:14:21 UTC 2026","passed","Fri Mar 06 18:14:21 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","486","test_base_navigate[chrome]","tests.ui","Fri Mar 06 18:18:26 UTC 2026","passed","Fri Mar 06 18:18:26 UTC 2026","","test_stub","",""
"Verify that the 'Edit news' button is visible only to the author of the news","64","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 18:16:32 UTC 2026","passed","Fri Mar 06 18:16:32 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","170","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Fri Mar 06 18:16:01 UTC 2026","passed","Fri Mar 06 18:16:01 UTC 2026","TestUploadImage","upload_image_test","",""
"","1158","Check selection of one tag","tests.ui.create_news_tests","Fri Mar 06 18:15:06 UTC 2026","failed","Fri Mar 06 18:15:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1828","test_tag_selection[chrome-Language.UK]","tests.ui","Fri Mar 06 18:18:00 UTC 2026","passed","Fri Mar 06 18:18:02 UTC 2026","TestTagSelection","tag_selection_test","",""
"","4654","test_create_and_delete_news[chrome]","tests.ui","Fri Mar 06 18:16:21 UTC 2026","passed","Fri Mar 06 18:16:26 UTC 2026","","delete_news_test","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","508","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Fri Mar 06 18:14:21 UTC 2026","passed","Fri Mar 06 18:14:22 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Fri Mar 06 18:18:23 UTC 2026","passed","Fri Mar 06 18:18:23 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","9767","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Fri Mar 06 18:16:51 UTC 2026","passed","Fri Mar 06 18:17:01 UTC 2026","","edit_news_form_visibility_test","",""
"Test: Get a comment by its ID.","77","test_get_comment_by_id","tests.api.econews_comment","Fri Mar 06 18:14:29 UTC 2026","passed","Fri Mar 06 18:14:29 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","547","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 18:17:34 UTC 2026","passed","Fri Mar 06 18:17:34 UTC 2026","","empty_title_validation_test","",""
"Verify that the author can edit their own news and the changes are saved","2564","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Fri Mar 06 18:17:24 UTC 2026","passed","Fri Mar 06 18:17:27 UTC 2026","","edit_own_news_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","527","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 18:14:18 UTC 2026","passed","Fri Mar 06 18:14:18 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify creating news with three tags","1622","test_three_tags_selection[chrome]","tests.ui","Fri Mar 06 18:18:13 UTC 2026","passed","Fri Mar 06 18:18:15 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with single tag","1381","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 18:18:07 UTC 2026","passed","Fri Mar 06 18:18:08 UTC 2026","TestTagSelection","tag_selection_test","",""
