"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Create News form contains the particular fields.","4395","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Tue Mar 03 14:31:15 UTC 2026","broken","Tue Mar 03 14:31:20 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10203","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:32:26 UTC 2026","passed","Tue Mar 03 14:32:37 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","2121","test_source_field_validation[chrome]","tests.ui.create_news_tests","Tue Mar 03 14:31:51 UTC 2026","passed","Tue Mar 03 14:31:53 UTC 2026","","test_source_field","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Tue Mar 03 14:34:12 UTC 2026","passed","Tue Mar 03 14:34:12 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","7662","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:32:43 UTC 2026","broken","Tue Mar 03 14:32:51 UTC 2026","","edit_news_form_visibility_test","",""
"","412","test_base_navigate[chrome]","tests.ui","Tue Mar 03 14:34:15 UTC 2026","passed","Tue Mar 03 14:34:15 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","7820","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:32:59 UTC 2026","broken","Tue Mar 03 14:33:07 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Tue Mar 03 14:34:10 UTC 2026","skipped","Tue Mar 03 14:34:10 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10065","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Tue Mar 03 14:32:08 UTC 2026","passed","Tue Mar 03 14:32:18 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify creating news with single tag","1295","test_single_tag_selection[chrome]","tests.ui","Tue Mar 03 14:33:47 UTC 2026","passed","Tue Mar 03 14:33:48 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1237","Check selection of three tags","tests.ui.create_news_tests","Tue Mar 03 14:31:39 UTC 2026","failed","Tue Mar 03 14:31:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2583","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Tue Mar 03 14:33:13 UTC 2026","passed","Tue Mar 03 14:33:15 UTC 2026","","edit_own_news_test","",""
"Verify Create News publishing with multiple tags in different locales","1682","test_tag_selection[chrome-Language.UK]","tests.ui","Tue Mar 03 14:33:40 UTC 2026","passed","Tue Mar 03 14:33:42 UTC 2026","TestTagSelection","tag_selection_test","",""
"","935","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Tue Mar 03 14:31:45 UTC 2026","passed","Tue Mar 03 14:31:46 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks successful validation when uploading a valid PNG image","169","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Tue Mar 03 14:32:02 UTC 2026","passed","Tue Mar 03 14:32:03 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify max 3 tags selectable behavior","1628","test_four_tags_selection_blocked[chrome]","tests.ui","Tue Mar 03 14:33:27 UTC 2026","passed","Tue Mar 03 14:33:28 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Tue Mar 03 14:34:10 UTC 2026","skipped","Tue Mar 03 14:34:10 UTC 2026","TestNewsDetails","test_news_details","",""
"","1059","Check selection of one tag","tests.ui.create_news_tests","Tue Mar 03 14:31:33 UTC 2026","failed","Tue Mar 03 14:31:35 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1599","test_tag_selection[chrome-Language.EN]","tests.ui","Tue Mar 03 14:33:34 UTC 2026","passed","Tue Mar 03 14:33:35 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Tue Mar 03 14:34:10 UTC 2026","skipped","Tue Mar 03 14:34:10 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify news details elements and content","tests.ui","Tue Mar 03 14:34:10 UTC 2026","skipped","Tue Mar 03 14:34:10 UTC 2026","TestNewsDetails","test_news_details","",""
