"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 02:25:47 UTC 2026","skipped","Thu Mar 05 02:25:47 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","64","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 02:24:03 UTC 2026","passed","Thu Mar 05 02:24:03 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 02:25:47 UTC 2026","skipped","Thu Mar 05 02:25:47 UTC 2026","TestNewsDetails","test_news_details","",""
"","1259","test_cancel_editing_discards_changes[chrome]","tests.ui","Thu Mar 05 02:25:46 UTC 2026","passed","Thu Mar 05 02:25:47 UTC 2026","","test_cancel_editing","",""
"","1150","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 02:23:09 UTC 2026","failed","Thu Mar 05 02:23:11 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1535","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 02:25:37 UTC 2026","passed","Thu Mar 05 02:25:39 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1723","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 02:25:25 UTC 2026","passed","Thu Mar 05 02:25:26 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","10341","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 02:24:39 UTC 2026","passed","Thu Mar 05 02:24:49 UTC 2026","","edit_news_form_visibility_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10112","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 02:23:45 UTC 2026","passed","Thu Mar 05 02:23:55 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify Create News publishing with multiple tags in different locales","1588","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 02:25:18 UTC 2026","passed","Thu Mar 05 02:25:20 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2644","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 02:24:56 UTC 2026","passed","Thu Mar 05 02:24:59 UTC 2026","","edit_own_news_test","",""
"Verify that the Create News form contains the particular fields.","10023","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 02:24:22 UTC 2026","passed","Thu Mar 05 02:24:32 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","533","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 02:25:05 UTC 2026","passed","Thu Mar 05 02:25:06 UTC 2026","","empty_title_validation_test","",""
"","953","test_base_navigate[chrome]","tests.ui","Thu Mar 05 02:25:52 UTC 2026","passed","Thu Mar 05 02:25:53 UTC 2026","","test_stub","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 02:25:47 UTC 2026","skipped","Thu Mar 05 02:25:47 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 02:25:47 UTC 2026","skipped","Thu Mar 05 02:25:47 UTC 2026","TestNewsDetails","test_news_details","",""
"","340","test_api_is_work","tests.api","Thu Mar 05 02:22:26 UTC 2026","passed","Thu Mar 05 02:22:26 UTC 2026","","base_api_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 02:25:47 UTC 2026","skipped","Thu Mar 05 02:25:47 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","242","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 02:22:26 UTC 2026","passed","Thu Mar 05 02:22:27 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","155","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 02:22:26 UTC 2026","passed","Thu Mar 05 02:22:26 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"","1233","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 02:23:15 UTC 2026","failed","Thu Mar 05 02:23:17 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that updating EcoNews without providing an image works correctly","308","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Thu Mar 05 02:22:27 UTC 2026","passed","Thu Mar 05 02:22:27 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify creating news with single tag","1299","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 02:25:31 UTC 2026","passed","Thu Mar 05 02:25:32 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks successful validation when uploading a valid PNG image","165","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 02:23:40 UTC 2026","passed","Thu Mar 05 02:23:40 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify like functionality","tests.ui","Thu Mar 05 02:25:47 UTC 2026","skipped","Thu Mar 05 02:25:47 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1264","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 02:22:39 UTC 2026","passed","Thu Mar 05 02:22:41 UTC 2026","","cancel_creating_test","",""
"Verify max 3 tags selectable behavior","1694","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 02:25:11 UTC 2026","passed","Thu Mar 05 02:25:13 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6797","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 02:22:45 UTC 2026","passed","Thu Mar 05 02:22:52 UTC 2026","","create_news_form_visibility_test","",""
"","2203","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 02:23:28 UTC 2026","passed","Thu Mar 05 02:23:30 UTC 2026","","test_source_field","",""
"Verify that the Create News form contains the particular fields.","6011","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 02:22:58 UTC 2026","passed","Thu Mar 05 02:23:04 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10230","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 02:24:05 UTC 2026","passed","Thu Mar 05 02:24:15 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","1867","test_title_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 02:23:33 UTC 2026","passed","Thu Mar 05 02:23:34 UTC 2026","","title_field_validation_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 02:25:50 UTC 2026","passed","Thu Mar 05 02:25:50 UTC 2026","","test_stub","",""
"","949","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 02:23:22 UTC 2026","passed","Thu Mar 05 02:23:23 UTC 2026","TestTagSelection","tag_selection_test","",""
