"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Test to validate all fields and interactions in the Edit News form.

    Steps:
    1. Set window size and switch language.
    2. Verify Title field behavior: append, prepend, remove characters.
    3. Verify Tags field: selection, deselection, limits.
    4. Verify Image Upload component: visibility, error messages, cropper buttons, change image.
    5. Verify Source field: value, validation message.
    6. Verify Content field: visibility, toolbar, counter, messages, append/prepend/remove content.
    7. Verify Author field.
    8. Verify Post Date field.
    9. Verify Publish/Edit, Preview, Cancel buttons.
    10. Verify Cancel modal functionality.
    11. Verify News Preview page.
    12. Verify Edit News after returning from preview.
    ","10057","Verify that the Create News form contains the particular fields.","tests.ui.edit_news_tests","Tue Mar 10 10:23:53 UTC 2026","passed","Tue Mar 10 10:24:03 UTC 2026","","edit_news_form_visibility_test","",""
"
    Verify that the user can navigate from Home page to News page
    and back to Home page using logo.
    ","1498","Verify main navigation links work correctly","tests.ui","Tue Mar 10 10:25:11 UTC 2026","passed","Tue Mar 10 10:25:13 UTC 2026","","test_stub","",""
"
        Test publishing news with predefined NewsTestData for one or multiple tags.
        Language param selects English ('en') or Ukrainian ('ua') data.
        ","1946","Verify Create News publishing with multiple tags in different locales","tests.ui.create_news_tests","Tue Mar 10 10:21:35 UTC 2026","passed","Tue Mar 10 10:21:37 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","795","test_delete_eco_news_by_id","tests.api.econews_by_id","Tue Mar 10 10:19:35 UTC 2026","passed","Tue Mar 10 10:19:35 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that a comment can be retrieved by its ID.","191","Get comment by ID","tests.api.econews_comment","Tue Mar 10 10:19:49 UTC 2026","passed","Tue Mar 10 10:19:49 UTC 2026","TestNewsComments","news_comments_api_test","",""
"Verify that the comments count for a news item increases after adding a new comment.","593","Verify comments count increases after adding a comment","tests.api.econews_comment","Tue Mar 10 10:19:44 UTC 2026","passed","Tue Mar 10 10:19:44 UTC 2026","","news_comments_api_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","198","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Tue Mar 10 10:19:36 UTC 2026","passed","Tue Mar 10 10:19:37 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","520","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Tue Mar 10 10:19:33 UTC 2026","passed","Tue Mar 10 10:19:34 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"
    Verify that an author can create a news article, view it in the news list,
    and delete it, ensuring it is no longer accessible afterwards.
    ","5627","Verify that an author can create a news article and delete it successfully","tests.ui","Tue Mar 10 10:23:03 UTC 2026","passed","Tue Mar 10 10:23:08 UTC 2026","","delete_news_test","",""
"
        Verify that uploading an image larger than 10MB displays a validation error
        and the image is not loaded.
        ","10376","Validation of error message when uploading an image larger than 10MB","tests.ui.create_news_tests","Tue Mar 10 10:22:23 UTC 2026","passed","Tue Mar 10 10:22:34 UTC 2026","TestUploadImage","upload_image_test","",""
