"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test checks validation error when uploading a GIF image (unsupported format)","10076","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Fri Mar 06 17:08:05 UTC 2026","passed","Fri Mar 06 17:08:15 UTC 2026","TestUploadImage","upload_image_test","",""
"","461","test_create_and_verify_news","tests.api","Fri Mar 06 17:06:25 UTC 2026","passed","Fri Mar 06 17:06:25 UTC 2026","","test_create_news_success","",""
"Verify that EcoNews can be successfully retrieved by ID.","169","test_get_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 17:06:15 UTC 2026","passed","Fri Mar 06 17:06:15 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that updating EcoNews with a specific image is successful","503","test_update_eco_news_by_id_with_image","tests.api.econews_by_id","Fri Mar 06 17:06:17 UTC 2026","passed","Fri Mar 06 17:06:17 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","144","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 17:06:13 UTC 2026","passed","Fri Mar 06 17:06:13 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"","926","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 17:07:20 UTC 2026","passed","Fri Mar 06 17:07:21 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1261","Check selection of three tags","tests.ui.create_news_tests","Fri Mar 06 17:07:12 UTC 2026","failed","Fri Mar 06 17:07:14 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","106","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 17:09:09 UTC 2026","broken","Fri Mar 06 17:09:09 UTC 2026","","empty_title_validation_test","",""
"
        Test goals:
        1. Navigate to 'Create News' page.
        2. Fill title and content.
        3. Verify preview page data (title, text, date, author).
        4. Verify navigation back to the creation page.
    ","885","Verify news preview content and navigation back to edit","tests.ui","Fri Mar 06 17:09:50 UTC 2026","passed","Fri Mar 06 17:09:51 UTC 2026","TestNewsDetails","test_basic_preview_functionality","",""
"Test: Like a comment.","140","test_like_comment","tests.api.econews_comment","Fri Mar 06 17:06:23 UTC 2026","passed","Fri Mar 06 17:06:24 UTC 2026","TestNewsComments","news_comments_test","",""
"","433","test_base_navigate[chrome]","tests.ui","Fri Mar 06 17:09:56 UTC 2026","passed","Fri Mar 06 17:09:57 UTC 2026","","test_stub","",""
"","147","Add the same news twice - Error 400","tests.api.econews_by_id","Fri Mar 06 17:06:19 UTC 2026","passed","Fri Mar 06 17:06:19 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","361","test_api_is_work","tests.api","Fri Mar 06 17:06:13 UTC 2026","passed","Fri Mar 06 17:06:13 UTC 2026","","base_api_test","",""
"Verify Create News publishing with multiple tags in different locales","1712","test_tag_selection[chrome-Language.UK]","tests.ui","Fri Mar 06 17:09:32 UTC 2026","passed","Fri Mar 06 17:09:34 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","236","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 17:06:13 UTC 2026","passed","Fri Mar 06 17:06:14 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","5809","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Fri Mar 06 17:06:44 UTC 2026","passed","Fri Mar 06 17:06:50 UTC 2026","","create_news_form_visibility_test","",""
"Verify that active replies for a comment can be retrieved successfully without query parameters.","153","test_get_active_replies_default","tests.api.econews_comment","Fri Mar 06 17:06:21 UTC 2026","passed","Fri Mar 06 17:06:21 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that the Create News form contains the particular fields.","0","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 17:08:49 UTC 2026","broken","Fri Mar 06 17:08:49 UTC 2026","","edit_news_form_visibility_test","",""
"Verify creating news with three tags","1528","test_three_tags_selection[chrome]","tests.ui","Fri Mar 06 17:09:44 UTC 2026","passed","Fri Mar 06 17:09:46 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","169","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 06 17:06:15 UTC 2026","passed","Fri Mar 06 17:06:16 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
