"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 12:17:57 UTC 2026","skipped","Thu Mar 05 12:17:57 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","5799","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 12:14:44 UTC 2026","passed","Thu Mar 05 12:14:50 UTC 2026","","create_news_form_visibility_test","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","136","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Thu Mar 05 12:14:30 UTC 2026","failed","Thu Mar 05 12:14:30 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","1287","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 12:15:15 UTC 2026","failed","Thu Mar 05 12:15:16 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that updating EcoNews without providing an image works correctly","316","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Thu Mar 05 12:14:27 UTC 2026","passed","Thu Mar 05 12:14:27 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify Create News publishing with multiple tags in different locales","1636","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 12:17:24 UTC 2026","passed","Thu Mar 05 12:17:25 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","9946","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:16:25 UTC 2026","passed","Thu Mar 05 12:16:35 UTC 2026","","edit_news_form_visibility_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 12:17:57 UTC 2026","skipped","Thu Mar 05 12:17:57 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1728","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 12:17:31 UTC 2026","passed","Thu Mar 05 12:17:33 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","69","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:16:05 UTC 2026","passed","Thu Mar 05 12:16:05 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","115","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Thu Mar 05 12:14:29 UTC 2026","passed","Thu Mar 05 12:14:29 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify creating news with three tags","1536","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 12:17:47 UTC 2026","passed","Thu Mar 05 12:17:49 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2646","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:17:00 UTC 2026","passed","Thu Mar 05 12:17:03 UTC 2026","","edit_own_news_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 12:17:57 UTC 2026","skipped","Thu Mar 05 12:17:57 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","544","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:17:11 UTC 2026","passed","Thu Mar 05 12:17:11 UTC 2026","","empty_title_validation_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 12:18:00 UTC 2026","passed","Thu Mar 05 12:18:00 UTC 2026","","test_stub","",""
"","2087","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:15:28 UTC 2026","passed","Thu Mar 05 12:15:30 UTC 2026","","test_source_field","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","355","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 12:14:30 UTC 2026","passed","Thu Mar 05 12:14:30 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify creating news with single tag","1339","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 12:17:39 UTC 2026","passed","Thu Mar 05 12:17:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","9791","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:16:43 UTC 2026","passed","Thu Mar 05 12:16:53 UTC 2026","","edit_news_form_visibility_test","",""
"","434","test_base_navigate[chrome]","tests.ui","Thu Mar 05 12:18:02 UTC 2026","passed","Thu Mar 05 12:18:03 UTC 2026","","test_stub","",""
"","539","test_api_is_work","tests.api","Thu Mar 05 12:14:25 UTC 2026","passed","Thu Mar 05 12:14:26 UTC 2026","","base_api_test","",""
"Verify max 3 tags selectable behavior","1617","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 12:17:17 UTC 2026","passed","Thu Mar 05 12:17:19 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1202","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:14:38 UTC 2026","passed","Thu Mar 05 12:14:39 UTC 2026","","cancel_creating_test","",""
"","1200","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 12:15:08 UTC 2026","failed","Thu Mar 05 12:15:09 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 12:17:57 UTC 2026","skipped","Thu Mar 05 12:17:57 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks successful validation when uploading a valid PNG image","149","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:15:43 UTC 2026","passed","Thu Mar 05 12:15:43 UTC 2026","TestUploadImage","upload_image_test","",""
"","908","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 12:15:21 UTC 2026","passed","Thu Mar 05 12:15:22 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","253","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Thu Mar 05 12:14:29 UTC 2026","passed","Thu Mar 05 12:14:30 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10135","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:15:48 UTC 2026","passed","Thu Mar 05 12:15:58 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","277","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 12:14:28 UTC 2026","passed","Thu Mar 05 12:14:28 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","1247","test_cancel_editing_discards_changes[chrome]","tests.ui","Thu Mar 05 12:17:56 UTC 2026","passed","Thu Mar 05 12:17:57 UTC 2026","","test_cancel_editing","",""
"Verify that the Create News form contains the particular fields.","5583","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 12:14:55 UTC 2026","passed","Thu Mar 05 12:15:01 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 12:17:57 UTC 2026","skipped","Thu Mar 05 12:17:57 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that EcoNews can be successfully retrieved by ID.","525","test_get_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 12:14:29 UTC 2026","passed","Thu Mar 05 12:14:29 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","101","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 12:14:26 UTC 2026","passed","Thu Mar 05 12:14:26 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"","2684","test_title_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:15:33 UTC 2026","passed","Thu Mar 05 12:15:36 UTC 2026","","title_field_validation_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10167","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:16:08 UTC 2026","passed","Thu Mar 05 12:16:18 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify like functionality","tests.ui","Thu Mar 05 12:17:57 UTC 2026","skipped","Thu Mar 05 12:17:57 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","658","test_delete_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 12:14:27 UTC 2026","passed","Thu Mar 05 12:14:28 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","272","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 12:14:26 UTC 2026","passed","Thu Mar 05 12:14:26 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
