"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify max 3 tags selectable behavior","1729","test_four_tags_selection_blocked[chrome]","tests.ui","Tue Mar 03 12:27:57 UTC 2026","passed","Tue Mar 03 12:27:59 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Tue Mar 03 12:28:30 UTC 2026","skipped","Tue Mar 03 12:28:30 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","69","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Tue Mar 03 12:26:44 UTC 2026","passed","Tue Mar 03 12:26:44 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify creating news with three tags","1582","test_three_tags_selection[chrome]","tests.ui","Tue Mar 03 12:28:28 UTC 2026","passed","Tue Mar 03 12:28:29 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1454","test_base_navigate[chrome]","tests.ui","Tue Mar 03 12:28:34 UTC 2026","passed","Tue Mar 03 12:28:35 UTC 2026","","test_stub","",""
"","0","Verify news details elements and content","tests.ui","Tue Mar 03 12:28:30 UTC 2026","skipped","Tue Mar 03 12:28:30 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","514","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Tue Mar 03 12:27:51 UTC 2026","passed","Tue Mar 03 12:27:51 UTC 2026","","empty_title_validation_test","",""
"","0","Verify like functionality","tests.ui","Tue Mar 03 12:28:30 UTC 2026","skipped","Tue Mar 03 12:28:30 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Tue Mar 03 12:28:30 UTC 2026","skipped","Tue Mar 03 12:28:30 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","6312","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Tue Mar 03 12:25:51 UTC 2026","passed","Tue Mar 03 12:25:57 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","10883","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Tue Mar 03 12:27:22 UTC 2026","passed","Tue Mar 03 12:27:33 UTC 2026","","edit_news_form_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","171","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Tue Mar 03 12:26:21 UTC 2026","passed","Tue Mar 03 12:26:21 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the Create News form contains the particular fields.","9844","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Tue Mar 03 12:27:04 UTC 2026","passed","Tue Mar 03 12:27:14 UTC 2026","","edit_news_form_visibility_test","",""
"","4466","test_title_field_validation[chrome]","tests.ui.create_news_tests","Tue Mar 03 12:26:11 UTC 2026","passed","Tue Mar 03 12:26:15 UTC 2026","","title_field_validation_test","",""
"Verify Create News publishing with multiple tags in different locales","1859","test_tag_selection[chrome-Language.UK]","tests.ui","Tue Mar 03 12:28:11 UTC 2026","passed","Tue Mar 03 12:28:13 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with single tag","1472","test_single_tag_selection[chrome]","tests.ui","Tue Mar 03 12:28:20 UTC 2026","passed","Tue Mar 03 12:28:21 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Tue Mar 03 12:28:30 UTC 2026","skipped","Tue Mar 03 12:28:30 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10197","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Tue Mar 03 12:26:47 UTC 2026","passed","Tue Mar 03 12:26:57 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Tue Mar 03 12:28:30 UTC 2026","skipped","Tue Mar 03 12:28:30 UTC 2026","TestNewsDetails","test_news_details","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Tue Mar 03 12:28:32 UTC 2026","passed","Tue Mar 03 12:28:32 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1723","test_tag_selection[chrome-Language.EN]","tests.ui","Tue Mar 03 12:28:04 UTC 2026","passed","Tue Mar 03 12:28:06 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2632","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Tue Mar 03 12:27:41 UTC 2026","passed","Tue Mar 03 12:27:44 UTC 2026","","edit_own_news_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10062","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Tue Mar 03 12:26:27 UTC 2026","passed","Tue Mar 03 12:26:37 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the Create News form contains the particular fields.","6002","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Tue Mar 03 12:26:03 UTC 2026","passed","Tue Mar 03 12:26:09 UTC 2026","","create_news_form_visibility_test","",""
