"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 11:50:57 UTC 2026","skipped","Thu Mar 05 11:50:57 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 11:50:57 UTC 2026","skipped","Thu Mar 05 11:50:57 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10082","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:48:46 UTC 2026","passed","Thu Mar 05 11:48:56 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 11:50:57 UTC 2026","skipped","Thu Mar 05 11:50:57 UTC 2026","TestNewsDetails","test_news_details","",""
"","8","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 11:50:59 UTC 2026","passed","Thu Mar 05 11:50:59 UTC 2026","","test_stub","",""
"Verify that the author can edit their own news and the changes are saved","2923","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:50:02 UTC 2026","passed","Thu Mar 05 11:50:05 UTC 2026","","edit_own_news_test","",""
"Verify that the Create News form contains the particular fields.","10664","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:49:25 UTC 2026","passed","Thu Mar 05 11:49:36 UTC 2026","","edit_news_form_visibility_test","",""
"","454","test_api_is_work","tests.api","Thu Mar 05 11:47:07 UTC 2026","passed","Thu Mar 05 11:47:07 UTC 2026","","base_api_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 11:50:57 UTC 2026","skipped","Thu Mar 05 11:50:57 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","226","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 11:47:08 UTC 2026","passed","Thu Mar 05 11:47:08 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"The test checks successful validation when uploading a valid PNG image","187","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:48:41 UTC 2026","passed","Thu Mar 05 11:48:41 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","94","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:49:04 UTC 2026","passed","Thu Mar 05 11:49:04 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that EcoNews can be successfully retrieved by ID.","129","test_get_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 11:47:10 UTC 2026","passed","Thu Mar 05 11:47:10 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1503","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:47:35 UTC 2026","passed","Thu Mar 05 11:47:37 UTC 2026","","cancel_creating_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","125","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Thu Mar 05 11:47:10 UTC 2026","passed","Thu Mar 05 11:47:11 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","104","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Thu Mar 05 11:47:11 UTC 2026","failed","Thu Mar 05 11:47:11 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","107","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 11:47:08 UTC 2026","passed","Thu Mar 05 11:47:08 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify creating news with single tag","1398","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 11:50:39 UTC 2026","passed","Thu Mar 05 11:50:41 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1655","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 11:50:47 UTC 2026","passed","Thu Mar 05 11:50:49 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2358","test_title_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:48:33 UTC 2026","passed","Thu Mar 05 11:48:36 UTC 2026","","title_field_validation_test","",""
"","487","test_base_navigate[chrome]","tests.ui","Thu Mar 05 11:51:02 UTC 2026","passed","Thu Mar 05 11:51:03 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1723","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 11:50:25 UTC 2026","passed","Thu Mar 05 11:50:27 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1181","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 11:48:07 UTC 2026","failed","Thu Mar 05 11:48:09 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6379","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 11:47:55 UTC 2026","passed","Thu Mar 05 11:48:01 UTC 2026","","create_news_form_visibility_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","245","test_delete_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 11:47:09 UTC 2026","passed","Thu Mar 05 11:47:09 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10237","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 11:49:07 UTC 2026","passed","Thu Mar 05 11:49:17 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify max 3 tags selectable behavior","1753","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 11:50:18 UTC 2026","passed","Thu Mar 05 11:50:20 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2452","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 11:48:28 UTC 2026","passed","Thu Mar 05 11:48:31 UTC 2026","","test_source_field","",""
