"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","420","test_base_navigate[chrome]","tests.ui","Thu Mar 05 14:24:28 UTC 2026","passed","Thu Mar 05 14:24:29 UTC 2026","","test_stub","",""
"","1235","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 14:21:44 UTC 2026","failed","Thu Mar 05 14:21:45 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1484","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 14:24:13 UTC 2026","passed","Thu Mar 05 14:24:14 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","314","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Thu Mar 05 14:20:52 UTC 2026","passed","Thu Mar 05 14:20:52 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","417","test_api_is_work","tests.api","Thu Mar 05 14:20:49 UTC 2026","passed","Thu Mar 05 14:20:49 UTC 2026","","base_api_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","82","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 14:20:49 UTC 2026","passed","Thu Mar 05 14:20:49 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","258","test_delete_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 14:20:50 UTC 2026","passed","Thu Mar 05 14:20:51 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify creating news with single tag","1385","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 14:24:06 UTC 2026","passed","Thu Mar 05 14:24:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","9907","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:23:16 UTC 2026","passed","Thu Mar 05 14:23:26 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 14:24:23 UTC 2026","skipped","Thu Mar 05 14:24:23 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Thu Mar 05 14:20:55 UTC 2026","broken","Thu Mar 05 14:20:55 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the Create News form contains the particular fields.","6053","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 14:21:16 UTC 2026","passed","Thu Mar 05 14:21:22 UTC 2026","","create_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1672","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 14:23:59 UTC 2026","passed","Thu Mar 05 14:24:01 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2609","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:23:32 UTC 2026","passed","Thu Mar 05 14:23:35 UTC 2026","","edit_own_news_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1280","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:21:10 UTC 2026","passed","Thu Mar 05 14:21:11 UTC 2026","","cancel_creating_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 14:24:23 UTC 2026","skipped","Thu Mar 05 14:24:23 UTC 2026","TestNewsDetails","test_news_details","",""
"","2204","test_create_and_delete_news[chrome]","tests.ui","Thu Mar 05 14:22:31 UTC 2026","broken","Thu Mar 05 14:22:33 UTC 2026","","delete_news_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10112","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:22:17 UTC 2026","passed","Thu Mar 05 14:22:27 UTC 2026","TestUploadImage","upload_image_test","",""
"","936","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 14:21:50 UTC 2026","passed","Thu Mar 05 14:21:51 UTC 2026","TestTagSelection","tag_selection_test","",""
