"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Create News publishing with multiple tags in different locales","1741","test_tag_selection[chrome-ua]","tests.ui","Sun Mar 01 12:18:08 UTC 2026","passed","Sun Mar 01 12:18:10 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 12:18:23 UTC 2026","skipped","Sun Mar 01 12:18:23 UTC 2026","TestNewsDetails","test_news_details","",""
"","364","test_base_navigate[chrome]","tests.ui","Sun Mar 01 12:18:30 UTC 2026","passed","Sun Mar 01 12:18:30 UTC 2026","","test_stub","",""
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 12:18:23 UTC 2026","skipped","Sun Mar 01 12:18:23 UTC 2026","TestNewsDetails","test_news_details","",""
"","15","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 12:18:27 UTC 2026","passed","Sun Mar 01 12:18:27 UTC 2026","","test_stub","",""
"","2229","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 12:17:46 UTC 2026","passed","Sun Mar 01 12:17:48 UTC 2026","","title_field_validation_test","",""
"Verify that the Create News form contains the particular fields.","2647","test_verify_create_news_form_fields_visibility[ua-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 12:17:28 UTC 2026","failed","Sun Mar 01 12:17:30 UTC 2026","","create_news_form_visibility_test","",""
"Verify creating news with single tag","1327","test_single_tag_selection[chrome]","tests.ui","Sun Mar 01 12:18:14 UTC 2026","passed","Sun Mar 01 12:18:16 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1627","test_tag_selection[chrome-en]","tests.ui","Sun Mar 01 12:18:01 UTC 2026","passed","Sun Mar 01 12:18:03 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","2706","test_verify_create_news_form_fields_visibility[en-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 12:17:05 UTC 2026","failed","Sun Mar 01 12:17:08 UTC 2026","","create_news_form_visibility_test","",""
"Verify creating news with three tags","1537","test_three_tags_selection[chrome]","tests.ui","Sun Mar 01 12:18:22 UTC 2026","passed","Sun Mar 01 12:18:23 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6287","test_verify_create_news_form_fields_visibility[en-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 12:17:16 UTC 2026","failed","Sun Mar 01 12:17:22 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 12:18:23 UTC 2026","skipped","Sun Mar 01 12:18:23 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 12:18:23 UTC 2026","skipped","Sun Mar 01 12:18:23 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 12:18:23 UTC 2026","skipped","Sun Mar 01 12:18:23 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 12:18:23 UTC 2026","skipped","Sun Mar 01 12:18:23 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","5830","test_verify_create_news_form_fields_visibility[ua-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 12:17:37 UTC 2026","failed","Sun Mar 01 12:17:42 UTC 2026","","create_news_form_visibility_test","",""
"Verify max 3 tags selectable behavior","1557","test_four_tags_selection_blocked[chrome]","tests.ui","Sun Mar 01 12:17:53 UTC 2026","passed","Sun Mar 01 12:17:55 UTC 2026","TestTagSelection","tag_selection_test","",""
