"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 12:13:31 UTC 2026","passed","Sun Mar 01 12:13:31 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","2993","test_verify_create_news_form_fields_visibility[en-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 12:12:19 UTC 2026","failed","Sun Mar 01 12:12:22 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","2680","test_verify_create_news_form_fields_visibility[ua-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 12:12:39 UTC 2026","failed","Sun Mar 01 12:12:41 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","5931","test_verify_create_news_form_fields_visibility[ua-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 12:12:46 UTC 2026","failed","Sun Mar 01 12:12:52 UTC 2026","","create_news_form_visibility_test","",""
"","462","test_base_navigate[chrome]","tests.ui","Sun Mar 01 12:13:34 UTC 2026","passed","Sun Mar 01 12:13:34 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1657","test_tag_selection[chrome-en]","tests.ui","Sun Mar 01 12:13:08 UTC 2026","passed","Sun Mar 01 12:13:10 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1724","test_tag_selection[chrome-ua]","tests.ui","Sun Mar 01 12:13:14 UTC 2026","passed","Sun Mar 01 12:13:16 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 12:13:29 UTC 2026","skipped","Sun Mar 01 12:13:29 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 12:13:29 UTC 2026","skipped","Sun Mar 01 12:13:29 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify max 3 tags selectable behavior","1605","test_four_tags_selection_blocked[chrome]","tests.ui","Sun Mar 01 12:13:01 UTC 2026","passed","Sun Mar 01 12:13:03 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with single tag","1364","test_single_tag_selection[chrome]","tests.ui","Sun Mar 01 12:13:21 UTC 2026","passed","Sun Mar 01 12:13:22 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1796","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 12:12:55 UTC 2026","passed","Sun Mar 01 12:12:57 UTC 2026","","title_field_validation_test","",""
"Verify that the Create News form contains the particular fields.","6417","test_verify_create_news_form_fields_visibility[en-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 12:12:28 UTC 2026","failed","Sun Mar 01 12:12:34 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 12:13:29 UTC 2026","skipped","Sun Mar 01 12:13:29 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 12:13:29 UTC 2026","skipped","Sun Mar 01 12:13:29 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 12:13:29 UTC 2026","skipped","Sun Mar 01 12:13:29 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1552","test_three_tags_selection[chrome]","tests.ui","Sun Mar 01 12:13:27 UTC 2026","passed","Sun Mar 01 12:13:28 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 12:13:29 UTC 2026","skipped","Sun Mar 01 12:13:29 UTC 2026","TestNewsDetails","test_news_details","",""
