"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Create News publishing with multiple tags in different locales","1575","test_tag_selection[chrome-Language.EN]","tests.ui","Wed Mar 04 17:41:48 UTC 2026","passed","Wed Mar 04 17:41:50 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10110","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Wed Mar 04 17:40:06 UTC 2026","passed","Wed Mar 04 17:40:16 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify like functionality","tests.ui","Wed Mar 04 17:42:18 UTC 2026","skipped","Wed Mar 04 17:42:18 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","506","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Wed Mar 04 17:41:36 UTC 2026","passed","Wed Mar 04 17:41:37 UTC 2026","","empty_title_validation_test","",""
"","1239","Check selection of three tags","tests.ui.create_news_tests","Wed Mar 04 17:39:38 UTC 2026","failed","Wed Mar 04 17:39:39 UTC 2026","TestTagSelection","tag_selection_test","",""
"","914","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Wed Mar 04 17:39:45 UTC 2026","passed","Wed Mar 04 17:39:46 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1669","test_tag_selection[chrome-Language.UK]","tests.ui","Wed Mar 04 17:41:55 UTC 2026","passed","Wed Mar 04 17:41:56 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Wed Mar 04 17:42:18 UTC 2026","skipped","Wed Mar 04 17:42:18 UTC 2026","TestNewsDetails","test_news_details","",""
"","405","test_api_is_work","tests.api","Wed Mar 04 17:38:54 UTC 2026","passed","Wed Mar 04 17:38:54 UTC 2026","","base_api_test","",""
"","0","Verify news details elements and content","tests.ui","Wed Mar 04 17:42:18 UTC 2026","skipped","Wed Mar 04 17:42:18 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the author can edit their own news and the changes are saved","2619","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Wed Mar 04 17:41:26 UTC 2026","passed","Wed Mar 04 17:41:29 UTC 2026","","edit_own_news_test","",""
"","1230","test_cancel_editing_discards_changes[chrome]","tests.ui","Wed Mar 04 17:42:17 UTC 2026","passed","Wed Mar 04 17:42:18 UTC 2026","","test_cancel_editing","",""
"","0","Verify navigation and UI state","tests.ui","Wed Mar 04 17:42:18 UTC 2026","skipped","Wed Mar 04 17:42:18 UTC 2026","TestNewsDetails","test_news_details","",""
"","155","test_greencity_is_work[chrome]","tests.ui","Wed Mar 04 17:42:20 UTC 2026","passed","Wed Mar 04 17:42:20 UTC 2026","","test_stub","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1361","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Wed Mar 04 17:39:01 UTC 2026","passed","Wed Mar 04 17:39:02 UTC 2026","","cancel_creating_test","",""
"Verify max 3 tags selectable behavior","1575","test_four_tags_selection_blocked[chrome]","tests.ui","Wed Mar 04 17:41:42 UTC 2026","passed","Wed Mar 04 17:41:43 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","11118","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Wed Mar 04 17:40:34 UTC 2026","passed","Wed Mar 04 17:40:45 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify creating news with three tags","1508","test_three_tags_selection[chrome]","tests.ui","Wed Mar 04 17:42:08 UTC 2026","passed","Wed Mar 04 17:42:09 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1082","Check selection of one tag","tests.ui.create_news_tests","Wed Mar 04 17:39:31 UTC 2026","failed","Wed Mar 04 17:39:32 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","test_title_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 17:39:54 UTC 2026","broken","Wed Mar 04 17:39:54 UTC 2026","","title_field_validation_test","",""
"Verify that the Create News form contains the particular fields.","9796","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Wed Mar 04 17:41:10 UTC 2026","passed","Wed Mar 04 17:41:20 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","5850","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Wed Mar 04 17:39:20 UTC 2026","passed","Wed Mar 04 17:39:26 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","6008","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Wed Mar 04 17:39:08 UTC 2026","passed","Wed Mar 04 17:39:14 UTC 2026","","create_news_form_visibility_test","",""
"","2093","test_source_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 17:39:51 UTC 2026","passed","Wed Mar 04 17:39:54 UTC 2026","","test_source_field","",""
"Verify creating news with single tag","1302","test_single_tag_selection[chrome]","tests.ui","Wed Mar 04 17:42:02 UTC 2026","passed","Wed Mar 04 17:42:03 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","9619","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Wed Mar 04 17:40:52 UTC 2026","passed","Wed Mar 04 17:41:02 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Wed Mar 04 17:42:18 UTC 2026","skipped","Wed Mar 04 17:42:18 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks successful validation when uploading a valid PNG image","153","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Wed Mar 04 17:40:00 UTC 2026","passed","Wed Mar 04 17:40:01 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","71","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Wed Mar 04 17:40:33 UTC 2026","passed","Wed Mar 04 17:40:33 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","4386","test_create_and_delete_news[chrome]","tests.ui","Wed Mar 04 17:40:21 UTC 2026","passed","Wed Mar 04 17:40:25 UTC 2026","","delete_news_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Wed Mar 04 17:42:18 UTC 2026","skipped","Wed Mar 04 17:42:18 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","test_edit_content_not_shorter_than_20_chars_not_accepted","tests.ui.create_news_tests","Wed Mar 04 17:39:55 UTC 2026","broken","Wed Mar 04 17:39:55 UTC 2026","","too_short_content_test","",""
"","2801","test_base_navigate[chrome]","tests.ui","Wed Mar 04 17:42:22 UTC 2026","passed","Wed Mar 04 17:42:25 UTC 2026","","test_stub","",""
