"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test: Get a comment by its ID.","261","test_get_comment_by_id","tests.api.econews_comment","Fri Mar 06 08:20:52 UTC 2026","passed","Fri Mar 06 08:20:52 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","232","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 08:20:38 UTC 2026","passed","Fri Mar 06 08:20:38 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","929","test_delete_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 08:20:40 UTC 2026","passed","Fri Mar 06 08:20:41 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","0","Check selection of three tags","tests.ui.create_news_tests","Fri Mar 06 08:21:07 UTC 2026","broken","Fri Mar 06 08:21:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Fri Mar 06 08:21:35 UTC 2026","passed","Fri Mar 06 08:21:35 UTC 2026","","test_stub","",""
"Test: Like a comment.","356","test_like_comment","tests.api.econews_comment","Fri Mar 06 08:20:51 UTC 2026","passed","Fri Mar 06 08:20:52 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify Create News publishing with multiple tags in different locales","0","test_tag_selection[chrome-Language.UK]","tests.ui","Fri Mar 06 08:21:28 UTC 2026","broken","Fri Mar 06 08:21:28 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","test_title_field_validation","tests.ui.create_news_tests","Fri Mar 06 08:21:11 UTC 2026","broken","Fri Mar 06 08:21:11 UTC 2026","","title_field_validation_test","",""
"","0","Verify navigation and UI state","tests.ui","Fri Mar 06 08:21:34 UTC 2026","skipped","Fri Mar 06 08:21:34 UTC 2026","TestNewsDetails","test_news_details","",""
"","236","test_get_tags","tests.api","Fri Mar 06 08:20:54 UTC 2026","passed","Fri Mar 06 08:20:54 UTC 2026","","test_get_tags","",""
"","609","test_api_is_work","tests.api","Fri Mar 06 08:20:37 UTC 2026","passed","Fri Mar 06 08:20:37 UTC 2026","","base_api_test","",""
"","0","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 08:21:08 UTC 2026","broken","Fri Mar 06 08:21:08 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks successful validation when uploading a valid PNG image","0","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Fri Mar 06 08:21:13 UTC 2026","broken","Fri Mar 06 08:21:13 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","250","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 08:20:41 UTC 2026","passed","Fri Mar 06 08:20:41 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Mar 06 08:21:34 UTC 2026","skipped","Fri Mar 06 08:21:34 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks validation error when uploading a GIF image (unsupported format)","0","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Fri Mar 06 08:21:14 UTC 2026","broken","Fri Mar 06 08:21:14 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","test_source_field_validation[chrome]","tests.ui.create_news_tests","Fri Mar 06 08:21:10 UTC 2026","broken","Fri Mar 06 08:21:10 UTC 2026","","test_source_field","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Fri Mar 06 08:21:34 UTC 2026","skipped","Fri Mar 06 08:21:34 UTC 2026","TestNewsDetails","test_news_details","",""
"Test: Delete a comment by its ID.","291","test_delete_comment_by_id","tests.api.econews_comment","Fri Mar 06 08:20:52 UTC 2026","passed","Fri Mar 06 08:20:52 UTC 2026","TestNewsComments","news_comments_test","",""
"Test: Add a comment to eco news.","436","test_add_comment_to_eco_news","tests.api.econews_comment","Fri Mar 06 08:20:51 UTC 2026","passed","Fri Mar 06 08:20:51 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that the Create News form contains the particular fields.","0","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Fri Mar 06 08:21:20 UTC 2026","broken","Fri Mar 06 08:21:20 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify news details elements and content","tests.ui","Fri Mar 06 08:21:34 UTC 2026","skipped","Fri Mar 06 08:21:34 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","0","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Fri Mar 06 08:21:04 UTC 2026","broken","Fri Mar 06 08:21:04 UTC 2026","","create_news_form_visibility_test","",""
"Verify that updating EcoNews without providing an image works correctly","282","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Fri Mar 06 08:20:40 UTC 2026","passed","Fri Mar 06 08:20:40 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","0","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 08:21:21 UTC 2026","broken","Fri Mar 06 08:21:21 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","2061","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Fri Mar 06 08:20:43 UTC 2026","passed","Fri Mar 06 08:20:45 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","9","test_base_navigate[chrome]","tests.ui","Fri Mar 06 08:21:37 UTC 2026","broken","Fri Mar 06 08:21:37 UTC 2026","","test_stub","",""
"Verify that EcoNews can be successfully retrieved by ID.","542","test_get_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 08:20:41 UTC 2026","passed","Fri Mar 06 08:20:42 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","test_create_and_delete_news[chrome]","tests.ui","Fri Mar 06 08:21:15 UTC 2026","broken","Fri Mar 06 08:21:15 UTC 2026","","delete_news_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","0","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Fri Mar 06 08:20:54 UTC 2026","broken","Fri Mar 06 08:20:54 UTC 2026","","cancel_creating_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","419","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Fri Mar 06 08:20:42 UTC 2026","passed","Fri Mar 06 08:20:43 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
