"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that deleting a non-existing EcoNews returns 404 Not Found","101","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 12:12:20 UTC 2026","passed","Thu Mar 05 12:12:20 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 12:15:57 UTC 2026","skipped","Thu Mar 05 12:15:57 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks successful validation when uploading a valid PNG image","157","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:13:42 UTC 2026","passed","Thu Mar 05 12:13:42 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","74","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:14:05 UTC 2026","passed","Thu Mar 05 12:14:05 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","1301","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 12:13:15 UTC 2026","failed","Thu Mar 05 12:13:16 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 12:15:57 UTC 2026","skipped","Thu Mar 05 12:15:57 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","555","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:15:10 UTC 2026","passed","Thu Mar 05 12:15:11 UTC 2026","","empty_title_validation_test","",""
"Verify that the Create News form contains the particular fields.","5900","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 12:12:44 UTC 2026","passed","Thu Mar 05 12:12:50 UTC 2026","","create_news_form_visibility_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","388","test_delete_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 12:12:19 UTC 2026","passed","Thu Mar 05 12:12:20 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","2163","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:13:29 UTC 2026","passed","Thu Mar 05 12:13:31 UTC 2026","","test_source_field","",""
"Verify that the author can edit their own news and the changes are saved","2759","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:15:00 UTC 2026","failed","Thu Mar 05 12:15:03 UTC 2026","","edit_own_news_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","303","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 12:12:18 UTC 2026","passed","Thu Mar 05 12:12:19 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10068","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:13:48 UTC 2026","passed","Thu Mar 05 12:13:58 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 12:15:57 UTC 2026","skipped","Thu Mar 05 12:15:57 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","10171","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:14:43 UTC 2026","passed","Thu Mar 05 12:14:53 UTC 2026","","edit_news_form_visibility_test","",""
"Verify creating news with single tag","1330","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 12:15:41 UTC 2026","passed","Thu Mar 05 12:15:42 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that updating EcoNews without providing an image works correctly","335","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Thu Mar 05 12:12:19 UTC 2026","passed","Thu Mar 05 12:12:19 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","543","test_base_navigate[chrome]","tests.ui","Thu Mar 05 12:16:03 UTC 2026","passed","Thu Mar 05 12:16:04 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1742","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 12:15:33 UTC 2026","passed","Thu Mar 05 12:15:35 UTC 2026","TestTagSelection","tag_selection_test","",""
