"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","921","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 13:03:18 UTC 2026","passed","Thu Mar 05 13:03:19 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10065","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 13:03:41 UTC 2026","passed","Thu Mar 05 13:03:51 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","413","test_delete_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 13:02:19 UTC 2026","passed","Thu Mar 05 13:02:20 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10227","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 13:04:01 UTC 2026","passed","Thu Mar 05 13:04:11 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","111","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Thu Mar 05 13:02:21 UTC 2026","passed","Thu Mar 05 13:02:21 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","6","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 13:05:47 UTC 2026","passed","Thu Mar 05 13:05:47 UTC 2026","","test_stub","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","340","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 13:02:20 UTC 2026","passed","Thu Mar 05 13:02:20 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"The test checks successful validation when uploading a valid PNG image","153","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 13:03:36 UTC 2026","passed","Thu Mar 05 13:03:36 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 13:05:44 UTC 2026","skipped","Thu Mar 05 13:05:44 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with single tag","1333","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 13:05:27 UTC 2026","passed","Thu Mar 05 13:05:28 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1648","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 13:05:13 UTC 2026","passed","Thu Mar 05 13:05:15 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1532","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 13:05:34 UTC 2026","passed","Thu Mar 05 13:05:35 UTC 2026","TestTagSelection","tag_selection_test","",""
