"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Create News publishing with multiple tags in different locales","1684","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 14:09:41 UTC 2026","passed","Thu Mar 05 14:09:43 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","490","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:09:23 UTC 2026","passed","Thu Mar 05 14:09:23 UTC 2026","","empty_title_validation_test","",""
"Verify creating news with three tags","1466","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 14:09:54 UTC 2026","passed","Thu Mar 05 14:09:56 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Thu Mar 05 14:10:04 UTC 2026","skipped","Thu Mar 05 14:10:04 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","51","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:08:22 UTC 2026","passed","Thu Mar 05 14:08:22 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","977","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 14:07:22 UTC 2026","failed","Thu Mar 05 14:07:23 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1235","test_cancel_editing_discards_changes[chrome]","tests.ui","Thu Mar 05 14:10:03 UTC 2026","passed","Thu Mar 05 14:10:04 UTC 2026","","test_cancel_editing","",""
"Verify max 3 tags selectable behavior","1552","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 14:09:28 UTC 2026","passed","Thu Mar 05 14:09:30 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2099","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:07:41 UTC 2026","passed","Thu Mar 05 14:07:43 UTC 2026","","test_source_field","",""
"","1649","test_create_and_delete_news[chrome]","tests.ui","Thu Mar 05 14:08:13 UTC 2026","broken","Thu Mar 05 14:08:15 UTC 2026","","delete_news_test","",""
"","58","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:07:48 UTC 2026","broken","Thu Mar 05 14:07:48 UTC 2026","","too_short_content_test","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 14:10:04 UTC 2026","skipped","Thu Mar 05 14:10:04 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 14:10:04 UTC 2026","skipped","Thu Mar 05 14:10:04 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 14:10:04 UTC 2026","skipped","Thu Mar 05 14:10:04 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with single tag","1296","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 14:09:48 UTC 2026","passed","Thu Mar 05 14:09:49 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1190","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 14:07:28 UTC 2026","failed","Thu Mar 05 14:07:30 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 14:10:04 UTC 2026","skipped","Thu Mar 05 14:10:04 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","9679","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:08:41 UTC 2026","passed","Thu Mar 05 14:08:51 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","6435","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 14:07:00 UTC 2026","passed","Thu Mar 05 14:07:07 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the author can edit their own news and the changes are saved","2517","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:09:14 UTC 2026","passed","Thu Mar 05 14:09:17 UTC 2026","","edit_own_news_test","",""
"","78","Add the same news twice - Error 400","tests.api","Thu Mar 05 14:06:40 UTC 2026","passed","Thu Mar 05 14:06:40 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10086","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:07:58 UTC 2026","passed","Thu Mar 05 14:08:08 UTC 2026","TestUploadImage","upload_image_test","",""
"","344","test_api_is_work","tests.api","Thu Mar 05 14:06:38 UTC 2026","passed","Thu Mar 05 14:06:39 UTC 2026","","base_api_test","",""
"Verify Create News publishing with multiple tags in different locales","1593","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 14:09:35 UTC 2026","passed","Thu Mar 05 14:09:36 UTC 2026","TestTagSelection","tag_selection_test","",""
"","934","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 14:07:35 UTC 2026","passed","Thu Mar 05 14:07:36 UTC 2026","TestTagSelection","tag_selection_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 14:10:06 UTC 2026","passed","Thu Mar 05 14:10:06 UTC 2026","","test_stub","",""
"","464","test_base_navigate[chrome]","tests.ui","Thu Mar 05 14:10:09 UTC 2026","passed","Thu Mar 05 14:10:10 UTC 2026","","test_stub","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10181","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:08:25 UTC 2026","passed","Thu Mar 05 14:08:35 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","72","Add and remove news from favorites (Authorized)","tests.api","Thu Mar 05 14:06:39 UTC 2026","passed","Thu Mar 05 14:06:39 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the Create News form contains the particular fields.","6016","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 14:07:12 UTC 2026","passed","Thu Mar 05 14:07:18 UTC 2026","","create_news_form_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","166","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:07:53 UTC 2026","passed","Thu Mar 05 14:07:53 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1234","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 14:06:54 UTC 2026","passed","Thu Mar 05 14:06:55 UTC 2026","","cancel_creating_test","",""
"Verify that the Create News form contains the particular fields.","10038","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:08:58 UTC 2026","passed","Thu Mar 05 14:09:08 UTC 2026","","edit_news_form_visibility_test","",""
"","0","test_title_field_validation","tests.ui.create_news_tests","Thu Mar 05 14:07:43 UTC 2026","broken","Thu Mar 05 14:07:43 UTC 2026","","title_field_validation_test","",""
"","258","Attempt to add to favorites without token - Error 401","tests.api","Thu Mar 05 14:06:40 UTC 2026","passed","Thu Mar 05 14:06:41 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 14:10:04 UTC 2026","skipped","Thu Mar 05 14:10:04 UTC 2026","TestNewsDetails","test_news_details","",""
