"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 22:46:39 UTC 2026","skipped","Sun Mar 01 22:46:39 UTC 2026","TestNewsDetails","test_news_details","",""
"","666","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 22:46:41 UTC 2026","passed","Sun Mar 01 22:46:41 UTC 2026","","test_stub","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1298","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Sun Mar 01 22:46:31 UTC 2026","passed","Sun Mar 01 22:46:32 UTC 2026","","cancel_creating_test","",""
"","5051","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 22:46:33 UTC 2026","passed","Sun Mar 01 22:46:38 UTC 2026","","title_field_validation_test","",""
"","3017","test_base_navigate[chrome]","tests.ui","Sun Mar 01 22:46:44 UTC 2026","passed","Sun Mar 01 22:46:47 UTC 2026","","test_stub","",""
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 22:46:39 UTC 2026","skipped","Sun Mar 01 22:46:39 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 22:46:39 UTC 2026","skipped","Sun Mar 01 22:46:39 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 22:46:39 UTC 2026","skipped","Sun Mar 01 22:46:39 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 22:46:39 UTC 2026","skipped","Sun Mar 01 22:46:39 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 22:46:39 UTC 2026","skipped","Sun Mar 01 22:46:39 UTC 2026","TestNewsDetails","test_news_details","",""
