"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1239","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Fri Mar 06 13:03:13 UTC 2026","passed","Fri Mar 06 13:03:14 UTC 2026","","cancel_creating_test","",""
"","931","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 13:03:58 UTC 2026","passed","Fri Mar 06 13:03:59 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","97","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 06 13:02:49 UTC 2026","passed","Fri Mar 06 13:02:49 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Test: Like a comment.","200","test_like_comment","tests.api.econews_comment","Fri Mar 06 13:02:58 UTC 2026","passed","Fri Mar 06 13:02:58 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","553","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 13:05:54 UTC 2026","passed","Fri Mar 06 13:05:54 UTC 2026","","empty_title_validation_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","1138","test_delete_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 13:02:47 UTC 2026","passed","Fri Mar 06 13:02:48 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that active replies for a comment can be retrieved when page size is set to 1.","210","test_get_active_replies_size_one","tests.api.econews_comment","Fri Mar 06 13:02:56 UTC 2026","passed","Fri Mar 06 13:02:56 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"","0","test_title_field_validation","tests.ui.create_news_tests","Fri Mar 06 13:04:07 UTC 2026","broken","Fri Mar 06 13:04:07 UTC 2026","","title_field_validation_test","",""
"","96","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Fri Mar 06 13:02:53 UTC 2026","passed","Fri Mar 06 13:02:54 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Test: Delete a comment by its ID.","136","test_delete_comment_by_id","tests.api.econews_comment","Fri Mar 06 13:02:59 UTC 2026","passed","Fri Mar 06 13:02:59 UTC 2026","TestNewsComments","news_comments_test","",""
"","230","Add and remove news from favorites (Authorized)","tests.api.econews_by_id","Fri Mar 06 13:02:52 UTC 2026","passed","Fri Mar 06 13:02:52 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","0","Verify like functionality","tests.ui","Fri Mar 06 13:06:39 UTC 2026","skipped","Fri Mar 06 13:06:39 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1615","test_three_tags_selection[chrome]","tests.ui","Fri Mar 06 13:06:28 UTC 2026","passed","Fri Mar 06 13:06:30 UTC 2026","TestTagSelection","tag_selection_test","",""
"","203","test_get_news_success","tests.api","Fri Mar 06 13:03:00 UTC 2026","passed","Fri Mar 06 13:03:00 UTC 2026","","test_create_news_success","",""
"Checks that the count of recommended cards equals 3","1","Verify that 3 recommended news cards are displayed","tests.ui","Fri Mar 06 13:06:39 UTC 2026","skipped","Fri Mar 06 13:06:39 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Mar 06 13:06:39 UTC 2026","skipped","Fri Mar 06 13:06:39 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with single tag","1366","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 13:06:20 UTC 2026","passed","Fri Mar 06 13:06:21 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","419","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 13:02:48 UTC 2026","passed","Fri Mar 06 13:02:48 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","6508","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Fri Mar 06 13:03:20 UTC 2026","passed","Fri Mar 06 13:03:26 UTC 2026","","create_news_form_visibility_test","",""
"","0","Validation of error message when uploading an image larger than 10MB","tests.ui.create_news_tests","Fri Mar 06 13:03:59 UTC 2026","broken","Fri Mar 06 13:03:59 UTC 2026","TestNewsImageSizeValidation","test_image_size_validation","",""
"Verify that the Create News form contains the particular fields.","10145","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 13:05:26 UTC 2026","passed","Fri Mar 06 13:05:36 UTC 2026","","edit_news_form_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","162","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Fri Mar 06 13:04:19 UTC 2026","passed","Fri Mar 06 13:04:19 UTC 2026","TestUploadImage","upload_image_test","",""
