"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify news details elements and content","tests.ui","Fri Feb 27 01:25:49 UTC 2026","skipped","Fri Feb 27 01:25:49 UTC 2026","TestNewsDetails","test_news_details","",""
"","6966","test_title_field_validation[chrome]","tests.ui.create_news_tests","Fri Feb 27 01:25:42 UTC 2026","passed","Fri Feb 27 01:25:49 UTC 2026","","title_field_validation_test","",""
"","0","Verify navigation and UI state","tests.ui","Fri Feb 27 01:25:49 UTC 2026","skipped","Fri Feb 27 01:25:49 UTC 2026","TestNewsDetails","test_news_details","",""
"","17","test_greencity_is_work[chrome]","tests.ui","Fri Feb 27 01:25:53 UTC 2026","passed","Fri Feb 27 01:25:53 UTC 2026","","test_stub","",""
"","0","Verify like functionality","tests.ui","Fri Feb 27 01:25:49 UTC 2026","skipped","Fri Feb 27 01:25:49 UTC 2026","TestNewsDetails","test_news_details","",""
"","2937","test_base_navigate[chrome]","tests.ui","Fri Feb 27 01:25:54 UTC 2026","passed","Fri Feb 27 01:25:57 UTC 2026","","test_stub","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Feb 27 01:25:49 UTC 2026","skipped","Fri Feb 27 01:25:49 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Fri Feb 27 01:25:49 UTC 2026","skipped","Fri Feb 27 01:25:49 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Fri Feb 27 01:25:49 UTC 2026","skipped","Fri Feb 27 01:25:49 UTC 2026","TestNewsDetails","test_news_details","",""
