"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify navigation to a recommended news card","tests.ui","Wed Mar 04 22:12:38 UTC 2026","skipped","Wed Mar 04 22:12:38 UTC 2026","TestNewsDetails","test_news_details","",""
"","1312","test_cancel_editing_discards_changes[chrome]","tests.ui","Wed Mar 04 22:12:37 UTC 2026","passed","Wed Mar 04 22:12:38 UTC 2026","","test_cancel_editing","",""
"Verify that the 'Edit news' button is visible only to the author of the news","82","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Wed Mar 04 22:10:46 UTC 2026","passed","Wed Mar 04 22:10:46 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify navigation and UI state","tests.ui","Wed Mar 04 22:12:38 UTC 2026","skipped","Wed Mar 04 22:12:38 UTC 2026","TestNewsDetails","test_news_details","",""
"","1363","Check selection of three tags","tests.ui.create_news_tests","Wed Mar 04 22:09:55 UTC 2026","failed","Wed Mar 04 22:09:56 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Wed Mar 04 22:12:38 UTC 2026","skipped","Wed Mar 04 22:12:38 UTC 2026","TestNewsDetails","test_news_details","",""
"","1171","Check selection of one tag","tests.ui.create_news_tests","Wed Mar 04 22:09:48 UTC 2026","failed","Wed Mar 04 22:09:50 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1836","test_tag_selection[chrome-Language.UK]","tests.ui","Wed Mar 04 22:12:12 UTC 2026","passed","Wed Mar 04 22:12:14 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1745","test_tag_selection[chrome-Language.EN]","tests.ui","Wed Mar 04 22:12:05 UTC 2026","passed","Wed Mar 04 22:12:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"","417","test_get_news_success","tests.api","Wed Mar 04 22:08:59 UTC 2026","passed","Wed Mar 04 22:08:59 UTC 2026","","test_create_news_success","",""
"","0","Verify news details elements and content","tests.ui","Wed Mar 04 22:12:38 UTC 2026","skipped","Wed Mar 04 22:12:38 UTC 2026","TestNewsDetails","test_news_details","",""
"","799","test_create_and_verify_news","tests.api","Wed Mar 04 22:08:58 UTC 2026","passed","Wed Mar 04 22:08:59 UTC 2026","","test_create_news_success","",""
"","2405","test_source_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 22:10:09 UTC 2026","passed","Wed Mar 04 22:10:12 UTC 2026","","test_source_field","",""
"Verify that the Create News form contains the particular fields.","6527","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Wed Mar 04 22:09:24 UTC 2026","passed","Wed Mar 04 22:09:31 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","536","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Wed Mar 04 22:11:52 UTC 2026","passed","Wed Mar 04 22:11:52 UTC 2026","","empty_title_validation_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Wed Mar 04 22:12:38 UTC 2026","skipped","Wed Mar 04 22:12:38 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify max 3 tags selectable behavior","1744","test_four_tags_selection_blocked[chrome]","tests.ui","Wed Mar 04 22:11:58 UTC 2026","passed","Wed Mar 04 22:12:00 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1049","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Wed Mar 04 22:10:03 UTC 2026","passed","Wed Mar 04 22:10:04 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks successful validation when uploading a valid PNG image","177","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Wed Mar 04 22:10:23 UTC 2026","passed","Wed Mar 04 22:10:23 UTC 2026","TestUploadImage","upload_image_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Wed Mar 04 22:12:38 UTC 2026","skipped","Wed Mar 04 22:12:38 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10099","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Wed Mar 04 22:10:28 UTC 2026","passed","Wed Mar 04 22:10:38 UTC 2026","TestUploadImage","upload_image_test","",""
"","4517","test_title_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 22:10:13 UTC 2026","passed","Wed Mar 04 22:10:17 UTC 2026","","title_field_validation_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1339","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Wed Mar 04 22:09:16 UTC 2026","passed","Wed Mar 04 22:09:17 UTC 2026","","cancel_creating_test","",""
"Verify creating news with single tag","1457","test_single_tag_selection[chrome]","tests.ui","Wed Mar 04 22:12:19 UTC 2026","passed","Wed Mar 04 22:12:20 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1694","test_three_tags_selection[chrome]","tests.ui","Wed Mar 04 22:12:27 UTC 2026","passed","Wed Mar 04 22:12:28 UTC 2026","TestTagSelection","tag_selection_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Wed Mar 04 22:12:41 UTC 2026","passed","Wed Mar 04 22:12:41 UTC 2026","","test_stub","",""
"Verify that the author can edit their own news and the changes are saved","2711","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Wed Mar 04 22:11:42 UTC 2026","passed","Wed Mar 04 22:11:44 UTC 2026","","edit_own_news_test","",""
"Verify that the Create News form contains the particular fields.","10429","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Wed Mar 04 22:11:24 UTC 2026","passed","Wed Mar 04 22:11:35 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","6342","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Wed Mar 04 22:09:36 UTC 2026","passed","Wed Mar 04 22:09:43 UTC 2026","","create_news_form_visibility_test","",""
"","467","test_api_is_work","tests.api","Wed Mar 04 22:08:57 UTC 2026","passed","Wed Mar 04 22:08:58 UTC 2026","","base_api_test","",""
"Verify that the Create News form contains the particular fields.","10418","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Wed Mar 04 22:11:07 UTC 2026","passed","Wed Mar 04 22:11:17 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10210","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Wed Mar 04 22:10:50 UTC 2026","passed","Wed Mar 04 22:11:00 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","2850","test_base_navigate[chrome]","tests.ui","Wed Mar 04 22:12:42 UTC 2026","passed","Wed Mar 04 22:12:45 UTC 2026","","test_stub","",""
