"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Test publishing news with predefined NewsTestData for one or multiple tags.
    Language param selects English ('en') or Ukrainian ('ua') data.
    ","1751","test_tag_selection[chrome-ua]","tests.ui","Fri Feb 27 02:04:57 UTC 2026","passed","Fri Feb 27 02:04:59 UTC 2026","","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Fri Feb 27 02:05:11 UTC 2026","skipped","Fri Feb 27 02:05:11 UTC 2026","TestNewsDetails","test_news_details","",""
"Test creating news with a single tag.","1387","test_single_tag_selection[chrome]","tests.ui","Fri Feb 27 02:05:04 UTC 2026","passed","Fri Feb 27 02:05:05 UTC 2026","","tag_selection_test","",""
"","3067","test_title_field_validation[chrome]","tests.ui.create_news_tests","Fri Feb 27 02:04:32 UTC 2026","passed","Fri Feb 27 02:04:35 UTC 2026","","title_field_validation_test","",""
"Test that selecting a fourth tag is blocked (max 3 tags selectable).","1807","test_four_tags_selection_blocked[chrome]","tests.ui","Fri Feb 27 02:04:41 UTC 2026","passed","Fri Feb 27 02:04:43 UTC 2026","","tag_selection_test","",""
"
    Test publishing news with predefined NewsTestData for one or multiple tags.
    Language param selects English ('en') or Ukrainian ('ua') data.
    ","1717","test_tag_selection[chrome-en]","tests.ui","Fri Feb 27 02:04:50 UTC 2026","passed","Fri Feb 27 02:04:52 UTC 2026","","tag_selection_test","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Fri Feb 27 02:05:14 UTC 2026","passed","Fri Feb 27 02:05:14 UTC 2026","","test_stub","",""
"","0","Verify navigation to a recommended news card","tests.ui","Fri Feb 27 02:05:11 UTC 2026","skipped","Fri Feb 27 02:05:11 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Feb 27 02:05:11 UTC 2026","skipped","Fri Feb 27 02:05:11 UTC 2026","TestNewsDetails","test_news_details","",""
"","466","test_base_navigate[chrome]","tests.ui","Fri Feb 27 02:05:16 UTC 2026","passed","Fri Feb 27 02:05:17 UTC 2026","","test_stub","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Fri Feb 27 02:05:11 UTC 2026","skipped","Fri Feb 27 02:05:11 UTC 2026","TestNewsDetails","test_news_details","",""
"Test creating news with exactly three tags.","1550","test_three_tags_selection[chrome]","tests.ui","Fri Feb 27 02:05:09 UTC 2026","passed","Fri Feb 27 02:05:11 UTC 2026","","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Fri Feb 27 02:05:11 UTC 2026","skipped","Fri Feb 27 02:05:11 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify news details elements and content","tests.ui","Fri Feb 27 02:05:11 UTC 2026","skipped","Fri Feb 27 02:05:11 UTC 2026","TestNewsDetails","test_news_details","",""
