"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"The test checks successful validation when uploading a valid PNG image","153","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Wed Mar 04 23:11:13 UTC 2026","passed","Wed Mar 04 23:11:14 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the Create News form contains the particular fields.","9707","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:12:10 UTC 2026","passed","Wed Mar 04 23:12:19 UTC 2026","","edit_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1648","test_tag_selection[chrome-Language.UK]","tests.ui","Wed Mar 04 23:12:50 UTC 2026","passed","Wed Mar 04 23:12:52 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1219","Check selection of three tags","tests.ui.create_news_tests","Wed Mar 04 23:10:51 UTC 2026","failed","Wed Mar 04 23:10:52 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify max 3 tags selectable behavior","1645","test_four_tags_selection_blocked[chrome]","tests.ui","Wed Mar 04 23:12:38 UTC 2026","passed","Wed Mar 04 23:12:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2492","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:12:25 UTC 2026","passed","Wed Mar 04 23:12:28 UTC 2026","","edit_own_news_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Wed Mar 04 23:13:12 UTC 2026","skipped","Wed Mar 04 23:13:12 UTC 2026","TestNewsDetails","test_news_details","",""
"","1207","test_cancel_editing_discards_changes[chrome]","tests.ui","Wed Mar 04 23:13:10 UTC 2026","passed","Wed Mar 04 23:13:12 UTC 2026","","test_cancel_editing","",""
"","368","test_api_is_work","tests.api","Wed Mar 04 23:10:04 UTC 2026","passed","Wed Mar 04 23:10:05 UTC 2026","","base_api_test","",""
"","2064","test_source_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 23:11:03 UTC 2026","passed","Wed Mar 04 23:11:05 UTC 2026","","test_source_field","",""
"Verify that the Create News form contains the particular fields.","5862","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Wed Mar 04 23:10:25 UTC 2026","passed","Wed Mar 04 23:10:31 UTC 2026","","create_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1506","test_tag_selection[chrome-Language.EN]","tests.ui","Wed Mar 04 23:12:44 UTC 2026","passed","Wed Mar 04 23:12:46 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","52","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:11:35 UTC 2026","passed","Wed Mar 04 23:11:35 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","6","test_greencity_is_work[chrome]","tests.ui","Wed Mar 04 23:13:14 UTC 2026","passed","Wed Mar 04 23:13:14 UTC 2026","","test_stub","",""
"","0","Verify news details elements and content","tests.ui","Wed Mar 04 23:13:12 UTC 2026","skipped","Wed Mar 04 23:13:12 UTC 2026","TestNewsDetails","test_news_details","",""
"","530","test_create_and_verify_news","tests.api","Wed Mar 04 23:10:05 UTC 2026","passed","Wed Mar 04 23:10:05 UTC 2026","","test_create_news_success","",""
"Verify creating news with single tag","1211","test_single_tag_selection[chrome]","tests.ui","Wed Mar 04 23:12:56 UTC 2026","passed","Wed Mar 04 23:12:58 UTC 2026","TestTagSelection","tag_selection_test","",""
"","930","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Wed Mar 04 23:10:57 UTC 2026","passed","Wed Mar 04 23:10:58 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1269","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Wed Mar 04 23:10:18 UTC 2026","passed","Wed Mar 04 23:10:19 UTC 2026","","cancel_creating_test","",""
"Verify that the Create News form contains the particular fields.","5774","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Wed Mar 04 23:10:36 UTC 2026","passed","Wed Mar 04 23:10:41 UTC 2026","","create_news_form_visibility_test","",""
"","410","test_base_navigate[chrome]","tests.ui","Wed Mar 04 23:13:15 UTC 2026","passed","Wed Mar 04 23:13:16 UTC 2026","","test_stub","",""
"","0","Verify like functionality","tests.ui","Wed Mar 04 23:13:12 UTC 2026","skipped","Wed Mar 04 23:13:12 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","9514","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:11:54 UTC 2026","passed","Wed Mar 04 23:12:03 UTC 2026","","edit_news_form_visibility_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Wed Mar 04 23:13:12 UTC 2026","skipped","Wed Mar 04 23:13:12 UTC 2026","TestNewsDetails","test_news_details","",""
"","2256","test_title_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 23:11:07 UTC 2026","passed","Wed Mar 04 23:11:09 UTC 2026","","title_field_validation_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","494","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:12:34 UTC 2026","passed","Wed Mar 04 23:12:34 UTC 2026","","empty_title_validation_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Wed Mar 04 23:13:12 UTC 2026","skipped","Wed Mar 04 23:13:12 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10289","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Wed Mar 04 23:11:37 UTC 2026","passed","Wed Mar 04 23:11:47 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10096","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Wed Mar 04 23:11:18 UTC 2026","passed","Wed Mar 04 23:11:29 UTC 2026","TestUploadImage","upload_image_test","",""
"","255","test_get_news_success","tests.api","Wed Mar 04 23:10:05 UTC 2026","passed","Wed Mar 04 23:10:06 UTC 2026","","test_create_news_success","",""
"","935","Check selection of one tag","tests.ui.create_news_tests","Wed Mar 04 23:10:46 UTC 2026","failed","Wed Mar 04 23:10:47 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Wed Mar 04 23:13:12 UTC 2026","skipped","Wed Mar 04 23:13:12 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1499","test_three_tags_selection[chrome]","tests.ui","Wed Mar 04 23:13:02 UTC 2026","passed","Wed Mar 04 23:13:04 UTC 2026","TestTagSelection","tag_selection_test","",""
