"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 15:45:39 UTC 2026","skipped","Thu Mar 05 15:45:39 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","0","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Thu Mar 05 15:41:40 UTC 2026","broken","Thu Mar 05 15:41:40 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","0","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Thu Mar 05 15:41:41 UTC 2026","broken","Thu Mar 05 15:41:41 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","0","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Thu Mar 05 15:41:42 UTC 2026","broken","Thu Mar 05 15:41:42 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","19","test_get_news_success","tests.api","Thu Mar 05 15:41:43 UTC 2026","broken","Thu Mar 05 15:41:43 UTC 2026","","test_create_news_success","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","0","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 15:41:42 UTC 2026","broken","Thu Mar 05 15:41:42 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Thu Mar 05 15:41:43 UTC 2026","broken","Thu Mar 05 15:41:43 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that updating EcoNews without providing an image works correctly","0","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Thu Mar 05 15:41:41 UTC 2026","broken","Thu Mar 05 15:41:41 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","0","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Thu Mar 05 15:41:41 UTC 2026","broken","Thu Mar 05 15:41:41 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","6148","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 15:42:23 UTC 2026","passed","Thu Mar 05 15:42:29 UTC 2026","","create_news_form_visibility_test","",""
