"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1255","Check selection of three tags","tests.ui.create_news_tests","Wed Mar 04 19:23:39 UTC 2026","failed","Wed Mar 04 19:23:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","5730","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Wed Mar 04 19:23:22 UTC 2026","passed","Wed Mar 04 19:23:28 UTC 2026","","create_news_form_visibility_test","",""
"","2107","test_source_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 19:23:53 UTC 2026","passed","Wed Mar 04 19:23:55 UTC 2026","","test_source_field","",""
"Verify Create News publishing with multiple tags in different locales","1680","test_tag_selection[chrome-Language.UK]","tests.ui","Wed Mar 04 19:25:43 UTC 2026","passed","Wed Mar 04 19:25:45 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1459","test_three_tags_selection[chrome]","tests.ui","Wed Mar 04 19:25:57 UTC 2026","passed","Wed Mar 04 19:25:58 UTC 2026","TestTagSelection","tag_selection_test","",""
"","930","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Wed Mar 04 19:23:46 UTC 2026","passed","Wed Mar 04 19:23:47 UTC 2026","TestTagSelection","tag_selection_test","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Wed Mar 04 19:26:09 UTC 2026","passed","Wed Mar 04 19:26:09 UTC 2026","","test_stub","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1265","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Wed Mar 04 19:23:04 UTC 2026","passed","Wed Mar 04 19:23:06 UTC 2026","","cancel_creating_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","501","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Wed Mar 04 19:25:26 UTC 2026","passed","Wed Mar 04 19:25:26 UTC 2026","","empty_title_validation_test","",""
"Verify that the author can edit their own news and the changes are saved","2533","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Wed Mar 04 19:25:17 UTC 2026","passed","Wed Mar 04 19:25:20 UTC 2026","","edit_own_news_test","",""
"Verify creating news with single tag","1293","test_single_tag_selection[chrome]","tests.ui","Wed Mar 04 19:25:50 UTC 2026","passed","Wed Mar 04 19:25:52 UTC 2026","TestTagSelection","tag_selection_test","",""
"","990","Check selection of one tag","tests.ui.create_news_tests","Wed Mar 04 19:23:33 UTC 2026","failed","Wed Mar 04 19:23:34 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6270","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Wed Mar 04 19:23:11 UTC 2026","passed","Wed Mar 04 19:23:17 UTC 2026","","create_news_form_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","160","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Wed Mar 04 19:24:03 UTC 2026","passed","Wed Mar 04 19:24:03 UTC 2026","TestUploadImage","upload_image_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10089","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Wed Mar 04 19:24:08 UTC 2026","passed","Wed Mar 04 19:24:18 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Wed Mar 04 19:26:06 UTC 2026","skipped","Wed Mar 04 19:26:06 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Wed Mar 04 19:26:06 UTC 2026","skipped","Wed Mar 04 19:26:06 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify news details elements and content","tests.ui","Wed Mar 04 19:26:06 UTC 2026","skipped","Wed Mar 04 19:26:06 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","9871","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Wed Mar 04 19:25:01 UTC 2026","passed","Wed Mar 04 19:25:11 UTC 2026","","edit_news_form_visibility_test","",""
"","1769","test_title_field_validation[chrome]","tests.ui.create_news_tests","Wed Mar 04 19:23:57 UTC 2026","passed","Wed Mar 04 19:23:59 UTC 2026","","title_field_validation_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","53","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Wed Mar 04 19:24:24 UTC 2026","passed","Wed Mar 04 19:24:24 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Wed Mar 04 19:26:06 UTC 2026","skipped","Wed Mar 04 19:26:06 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10268","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Wed Mar 04 19:24:27 UTC 2026","passed","Wed Mar 04 19:24:37 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","457","test_base_navigate[chrome]","tests.ui","Wed Mar 04 19:26:11 UTC 2026","passed","Wed Mar 04 19:26:12 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1553","test_tag_selection[chrome-Language.EN]","tests.ui","Wed Mar 04 19:25:37 UTC 2026","passed","Wed Mar 04 19:25:39 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Wed Mar 04 19:26:06 UTC 2026","skipped","Wed Mar 04 19:26:06 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","9851","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Wed Mar 04 19:24:44 UTC 2026","passed","Wed Mar 04 19:24:54 UTC 2026","","edit_news_form_visibility_test","",""
"Verify max 3 tags selectable behavior","1598","test_four_tags_selection_blocked[chrome]","tests.ui","Wed Mar 04 19:25:30 UTC 2026","passed","Wed Mar 04 19:25:32 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1208","test_cancel_editing_discards_changes[chrome]","tests.ui","Wed Mar 04 19:26:05 UTC 2026","passed","Wed Mar 04 19:26:06 UTC 2026","","test_cancel_editing","",""
"","0","Verify navigation and UI state","tests.ui","Wed Mar 04 19:26:06 UTC 2026","skipped","Wed Mar 04 19:26:06 UTC 2026","TestNewsDetails","test_news_details","",""
"","408","test_api_is_work","tests.api","Wed Mar 04 19:22:49 UTC 2026","passed","Wed Mar 04 19:22:49 UTC 2026","","base_api_test","",""
