"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Create News form contains the particular fields.","15192","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 11:19:42 UTC 2026","passed","Fri Mar 06 11:19:57 UTC 2026","","edit_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1808","test_tag_selection[chrome-Language.EN]","tests.ui","Fri Mar 06 11:20:32 UTC 2026","passed","Fri Mar 06 11:20:33 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","test_title_field_validation","tests.ui.create_news_tests","Fri Mar 06 11:18:16 UTC 2026","broken","Fri Mar 06 11:18:16 UTC 2026","","title_field_validation_test","",""
"","0","Verify news details elements and content","tests.ui","Fri Mar 06 11:21:07 UTC 2026","skipped","Fri Mar 06 11:21:07 UTC 2026","TestNewsDetails","test_news_details","",""
"","1378","Check selection of three tags","tests.ui.create_news_tests","Fri Mar 06 11:17:58 UTC 2026","failed","Fri Mar 06 11:18:00 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Fri Mar 06 11:21:07 UTC 2026","skipped","Fri Mar 06 11:21:07 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is visible only to the author of the news","72","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 11:19:02 UTC 2026","passed","Fri Mar 06 11:19:02 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","406","Add and remove news from favorites (Authorized)","tests.api.econews_by_id","Fri Mar 06 11:16:57 UTC 2026","passed","Fri Mar 06 11:16:57 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","293","test_get_news_success","tests.api","Fri Mar 06 11:17:06 UTC 2026","passed","Fri Mar 06 11:17:06 UTC 2026","","test_create_news_success","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","194","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 11:16:54 UTC 2026","passed","Fri Mar 06 11:16:54 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Fri Mar 06 11:21:07 UTC 2026","skipped","Fri Mar 06 11:21:07 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Mar 06 11:21:07 UTC 2026","skipped","Fri Mar 06 11:21:07 UTC 2026","TestNewsDetails","test_news_details","",""
"Test: Delete a comment by its ID.","248","test_delete_comment_by_id","tests.api","Fri Mar 06 11:17:04 UTC 2026","passed","Fri Mar 06 11:17:04 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify creating news with single tag","1476","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 11:20:48 UTC 2026","passed","Fri Mar 06 11:20:50 UTC 2026","TestTagSelection","tag_selection_test","",""
"","423","Add the same news twice - Error 400","tests.api.econews_by_id","Fri Mar 06 11:16:58 UTC 2026","passed","Fri Mar 06 11:16:58 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Test: Add a comment to eco news.","364","test_add_comment_to_eco_news","tests.api","Fri Mar 06 11:17:00 UTC 2026","passed","Fri Mar 06 11:17:00 UTC 2026","TestNewsComments","news_comments_test","",""
"","186","test_get_tags","tests.api","Fri Mar 06 11:17:06 UTC 2026","passed","Fri Mar 06 11:17:06 UTC 2026","","test_get_tags","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1218","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Fri Mar 06 11:17:18 UTC 2026","passed","Fri Mar 06 11:17:19 UTC 2026","","cancel_creating_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","580","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 11:20:16 UTC 2026","passed","Fri Mar 06 11:20:17 UTC 2026","","empty_title_validation_test","",""
"Verify that updating EcoNews with a specific image is successful","536","test_update_eco_news_by_id_with_image","tests.api.econews_by_id","Fri Mar 06 11:16:55 UTC 2026","passed","Fri Mar 06 11:16:56 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
