"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify creating news with single tag","1480","test_single_tag_selection[chrome]","tests.ui","Sun Mar 01 10:16:48 UTC 2026","passed","Sun Mar 01 10:16:50 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 10:16:58 UTC 2026","skipped","Sun Mar 01 10:16:58 UTC 2026","TestNewsDetails","test_news_details","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 10:16:59 UTC 2026","passed","Sun Mar 01 10:16:59 UTC 2026","","test_stub","",""
"","4721","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 10:16:13 UTC 2026","passed","Sun Mar 01 10:16:17 UTC 2026","","title_field_validation_test","",""
"Verify Create News publishing with multiple tags in different locales","1859","test_tag_selection[chrome-en]","tests.ui","Sun Mar 01 10:16:32 UTC 2026","passed","Sun Mar 01 10:16:34 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6310","test_verify_create_news_form_fields_visibility[en-chrome-ua]","tests.ui.create_news_tests","Sun Mar 01 10:15:39 UTC 2026","failed","Sun Mar 01 10:15:46 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 10:16:58 UTC 2026","skipped","Sun Mar 01 10:16:58 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 10:16:58 UTC 2026","skipped","Sun Mar 01 10:16:58 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1909","test_tag_selection[chrome-ua]","tests.ui","Sun Mar 01 10:16:40 UTC 2026","passed","Sun Mar 01 10:16:42 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify max 3 tags selectable behavior","1617","test_four_tags_selection_blocked[chrome]","tests.ui","Sun Mar 01 10:16:24 UTC 2026","passed","Sun Mar 01 10:16:26 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1748","test_three_tags_selection[chrome]","tests.ui","Sun Mar 01 10:16:56 UTC 2026","passed","Sun Mar 01 10:16:58 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 10:16:58 UTC 2026","skipped","Sun Mar 01 10:16:58 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","6157","test_verify_create_news_form_fields_visibility[ua-chrome-en]","tests.ui.create_news_tests","Sun Mar 01 10:15:52 UTC 2026","passed","Sun Mar 01 10:15:58 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","6272","test_verify_create_news_form_fields_visibility[ua-chrome-ua]","tests.ui.create_news_tests","Sun Mar 01 10:16:05 UTC 2026","failed","Sun Mar 01 10:16:11 UTC 2026","","create_news_form_visibility_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 10:16:58 UTC 2026","skipped","Sun Mar 01 10:16:58 UTC 2026","TestNewsDetails","test_news_details","",""
"","2879","test_base_navigate[chrome]","tests.ui","Sun Mar 01 10:17:01 UTC 2026","passed","Sun Mar 01 10:17:03 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","7290","test_verify_create_news_form_fields_visibility[en-chrome-en]","tests.ui.create_news_tests","Sun Mar 01 10:15:25 UTC 2026","passed","Sun Mar 01 10:15:33 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 10:16:58 UTC 2026","skipped","Sun Mar 01 10:16:58 UTC 2026","TestNewsDetails","test_news_details","",""
