"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","432","Add and remove news from favorites (Authorized)","tests.api.econews_by_id","Fri Mar 06 13:36:00 UTC 2026","passed","Fri Mar 06 13:36:00 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that updating EcoNews without authorization returns 401 status code.","355","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 13:35:52 UTC 2026","passed","Fri Mar 06 13:35:53 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","491","test_delete_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 13:35:54 UTC 2026","passed","Fri Mar 06 13:35:55 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","6198","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Fri Mar 06 13:36:52 UTC 2026","passed","Fri Mar 06 13:36:58 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify like functionality","tests.ui","Fri Mar 06 13:40:18 UTC 2026","skipped","Fri Mar 06 13:40:18 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","392","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 06 13:35:56 UTC 2026","passed","Fri Mar 06 13:35:56 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","6276","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Fri Mar 06 13:36:39 UTC 2026","passed","Fri Mar 06 13:36:45 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Fri Mar 06 13:40:18 UTC 2026","skipped","Fri Mar 06 13:40:18 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10142","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Fri Mar 06 13:37:48 UTC 2026","passed","Fri Mar 06 13:37:59 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","71","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 13:38:16 UTC 2026","passed","Fri Mar 06 13:38:16 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that updating EcoNews without providing an image works correctly","277","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Fri Mar 06 13:35:54 UTC 2026","passed","Fri Mar 06 13:35:54 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","5","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Fri Mar 06 13:37:35 UTC 2026","broken","Fri Mar 06 13:37:35 UTC 2026","","too_short_content_test","",""
"Verify creating news with three tags","1678","test_three_tags_selection[chrome]","tests.ui","Fri Mar 06 13:40:06 UTC 2026","passed","Fri Mar 06 13:40:08 UTC 2026","TestTagSelection","tag_selection_test","",""
"","228","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Fri Mar 06 13:36:02 UTC 2026","passed","Fri Mar 06 13:36:02 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","244","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 13:35:56 UTC 2026","passed","Fri Mar 06 13:35:56 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","2567","test_create_and_delete_news[chrome]","tests.ui","Fri Mar 06 13:38:05 UTC 2026","broken","Fri Mar 06 13:38:08 UTC 2026","","delete_news_test","",""
"Verify that active replies for a comment can be retrieved successfully without query parameters.","453","test_get_active_replies_default","tests.api.econews_comment","Fri Mar 06 13:36:05 UTC 2026","passed","Fri Mar 06 13:36:05 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"","336","test_get_news_success","tests.api","Fri Mar 06 13:36:13 UTC 2026","passed","Fri Mar 06 13:36:14 UTC 2026","","test_create_news_success","",""
"The test checks successful validation when uploading a valid PNG image","225","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Fri Mar 06 13:37:43 UTC 2026","passed","Fri Mar 06 13:37:43 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","1649","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Fri Mar 06 13:35:56 UTC 2026","passed","Fri Mar 06 13:35:58 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","374","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 13:35:53 UTC 2026","passed","Fri Mar 06 13:35:53 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"","26","test_greencity_is_work[chrome]","tests.ui","Fri Mar 06 13:40:19 UTC 2026","passed","Fri Mar 06 13:40:19 UTC 2026","","test_stub","",""
"Verify that deleting a non-existing EcoNews returns 404 Not Found","201","test_delete_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 13:35:55 UTC 2026","passed","Fri Mar 06 13:35:55 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","0","Verify news details elements and content","tests.ui","Fri Mar 06 13:40:18 UTC 2026","skipped","Fri Mar 06 13:40:18 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that active replies for a comment can be retrieved when page size is set to 1.","441","test_get_active_replies_size_one","tests.api.econews_comment","Fri Mar 06 13:36:06 UTC 2026","passed","Fri Mar 06 13:36:06 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that active replies for a comment can be retrieved for a specific page (page=0, size=10).","467","test_get_active_replies_with_page","tests.api.econews_comment","Fri Mar 06 13:36:05 UTC 2026","passed","Fri Mar 06 13:36:06 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Test: Add a comment to eco news.","366","test_add_comment_to_eco_news","tests.api.econews_comment","Fri Mar 06 13:36:09 UTC 2026","passed","Fri Mar 06 13:36:09 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1351","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Fri Mar 06 13:36:30 UTC 2026","passed","Fri Mar 06 13:36:31 UTC 2026","","cancel_creating_test","",""
"","0","Validation of error message when uploading an image larger than 10MB","tests.ui.create_news_tests","Fri Mar 06 13:37:20 UTC 2026","broken","Fri Mar 06 13:37:20 UTC 2026","TestNewsImageSizeValidation","test_image_size_validation","",""
"Verify Create News publishing with multiple tags in different locales","1892","test_tag_selection[chrome-Language.UK]","tests.ui","Fri Mar 06 13:39:51 UTC 2026","passed","Fri Mar 06 13:39:53 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","test_title_field_validation","tests.ui.create_news_tests","Fri Mar 06 13:37:27 UTC 2026","broken","Fri Mar 06 13:37:27 UTC 2026","","title_field_validation_test","",""
"Test: Get a comment by its ID.","214","test_get_comment_by_id","tests.api.econews_comment","Fri Mar 06 13:36:11 UTC 2026","passed","Fri Mar 06 13:36:11 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify creating news with single tag","1493","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 13:39:58 UTC 2026","passed","Fri Mar 06 13:40:00 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1203","Check selection of one tag","tests.ui.create_news_tests","Fri Mar 06 13:37:04 UTC 2026","failed","Fri Mar 06 13:37:05 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Fri Mar 06 13:40:18 UTC 2026","skipped","Fri Mar 06 13:40:18 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","10305","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 13:38:58 UTC 2026","passed","Fri Mar 06 13:39:08 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that updating EcoNews with a specific image is successful","582","test_update_eco_news_by_id_with_image","tests.api.econews_by_id","Fri Mar 06 13:35:58 UTC 2026","passed","Fri Mar 06 13:35:59 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","967","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 13:37:18 UTC 2026","passed","Fri Mar 06 13:37:19 UTC 2026","TestTagSelection","tag_selection_test","",""
"
        Test goals:
        1. Navigate to 'Create News' page.
        2. Fill title and content.
        3. Verify preview page data (title, text, date, author).
        4. Verify navigation back to the creation page.
    ","0","Verify news preview content and navigation back to edit","tests.ui","Fri Mar 06 13:40:08 UTC 2026","broken","Fri Mar 06 13:40:08 UTC 2026","TestNewsDetails","test_basic_preview_functionality","",""
"","2379","test_base_navigate[chrome]","tests.ui","Fri Mar 06 13:40:21 UTC 2026","passed","Fri Mar 06 13:40:23 UTC 2026","","test_stub","",""
"Verify Create News publishing with multiple tags in different locales","1852","test_tag_selection[chrome-Language.EN]","tests.ui","Fri Mar 06 13:39:43 UTC 2026","passed","Fri Mar 06 13:39:45 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1321","test_cancel_editing_discards_changes[chrome]","tests.ui","Fri Mar 06 13:40:17 UTC 2026","passed","Fri Mar 06 13:40:18 UTC 2026","","test_cancel_editing","",""
"Test: Like a comment.","270","test_like_comment","tests.api.econews_comment","Fri Mar 06 13:36:10 UTC 2026","passed","Fri Mar 06 13:36:10 UTC 2026","TestNewsComments","news_comments_test","",""
"","0","Verify navigation and UI state","tests.ui","Fri Mar 06 13:40:18 UTC 2026","skipped","Fri Mar 06 13:40:18 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that EcoNews can be successfully retrieved by ID.","237","test_get_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 13:35:55 UTC 2026","passed","Fri Mar 06 13:35:56 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","10244","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Fri Mar 06 13:38:38 UTC 2026","passed","Fri Mar 06 13:38:48 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","12367","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Fri Mar 06 13:38:17 UTC 2026","passed","Fri Mar 06 13:38:30 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","523","test_api_is_work","tests.api","Fri Mar 06 13:35:51 UTC 2026","passed","Fri Mar 06 13:35:51 UTC 2026","","base_api_test","",""
"Verify max 3 tags selectable behavior","1633","test_four_tags_selection_blocked[chrome]","tests.ui","Fri Mar 06 13:39:33 UTC 2026","passed","Fri Mar 06 13:39:35 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the author can edit their own news and the changes are saved","2940","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Fri Mar 06 13:39:16 UTC 2026","passed","Fri Mar 06 13:39:19 UTC 2026","","edit_own_news_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","208","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Fri Mar 06 13:35:56 UTC 2026","passed","Fri Mar 06 13:35:56 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","996","test_create_and_verify_news","tests.api","Fri Mar 06 13:36:12 UTC 2026","passed","Fri Mar 06 13:36:13 UTC 2026","","test_create_news_success","",""
"","1469","Check selection of three tags","tests.ui.create_news_tests","Fri Mar 06 13:37:11 UTC 2026","failed","Fri Mar 06 13:37:12 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2304","test_source_field_validation[chrome]","tests.ui.create_news_tests","Fri Mar 06 13:37:25 UTC 2026","passed","Fri Mar 06 13:37:27 UTC 2026","","test_source_field","",""
"Test: Delete a comment by its ID.","253","test_delete_comment_by_id","tests.api.econews_comment","Fri Mar 06 13:36:12 UTC 2026","passed","Fri Mar 06 13:36:12 UTC 2026","TestNewsComments","news_comments_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Mar 06 13:40:18 UTC 2026","skipped","Fri Mar 06 13:40:18 UTC 2026","TestNewsDetails","test_news_details","",""
"","185","test_get_tags","tests.api","Fri Mar 06 13:36:14 UTC 2026","passed","Fri Mar 06 13:36:14 UTC 2026","","test_get_tags","",""
"","604","Add the same news twice - Error 400","tests.api.econews_by_id","Fri Mar 06 13:36:01 UTC 2026","passed","Fri Mar 06 13:36:01 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","540","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 13:39:27 UTC 2026","passed","Fri Mar 06 13:39:27 UTC 2026","","empty_title_validation_test","",""
