"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Verify the behavior of the Source field in the Create EcoNews page.

    Scenarios:
    1. Create a news item with mandatory fields only and publish successfully.
    2. Attempt to create a news item with an invalid source link.
       Verify that the validation error is displayed and the Publish button is disabled.
    ","2484","Verify Source field validation during news creation","tests.ui.create_news_tests","Tue Mar 10 11:02:15 UTC 2026","passed","Tue Mar 10 11:02:17 UTC 2026","","source_validation_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","46","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Tue Mar 10 11:01:07 UTC 2026","passed","Tue Mar 10 11:01:07 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"
    Verify that the user can navigate from Home page to News page
    and back to Home page using logo.
    ","435","Verify main navigation links work correctly","tests.ui","Tue Mar 10 11:05:46 UTC 2026","passed","Tue Mar 10 11:05:47 UTC 2026","","test_stub","",""
"Verify that updating EcoNews without authorization returns 401 status code.","148","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Tue Mar 10 11:01:07 UTC 2026","passed","Tue Mar 10 11:01:07 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"
    Test goals:
    1. Navigate to 'Create News' page.
    2. Fill title and content.
    3. Verify preview page data (title, text, date, author).
    4. Verify navigation back to the creation page.
","855","Verify news preview content and navigation back to edit","tests.ui.create_news_tests","Tue Mar 10 11:03:13 UTC 2026","passed","Tue Mar 10 11:03:14 UTC 2026","","test_basic_preview_functionality","",""
"Verify that the EcoNews API returns a list of available tags.","53","Get EcoNews tags by language","tests.api","Tue Mar 10 11:01:24 UTC 2026","passed","Tue Mar 10 11:01:24 UTC 2026","","test_get_tags","",""
"
        Test publishing news with predefined NewsTestData for one or multiple tags.
        Language param selects English ('en') or Ukrainian ('ua') data.
        ","1856","Verify Create News publishing with multiple tags in different locales","tests.ui.create_news_tests","Tue Mar 10 11:02:54 UTC 2026","passed","Tue Mar 10 11:02:56 UTC 2026","TestTagSelection","tag_selection_test","",""
"Test that adding the same news item to favorites twice results in an error.","150","Add the same news twice - Error 400","tests.api.econews_by_id","Tue Mar 10 11:01:13 UTC 2026","passed","Tue Mar 10 11:01:13 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the user authentication API works correctly.","307","Verify user can sign in and receive access token","tests.api","Tue Mar 10 11:01:06 UTC 2026","passed","Tue Mar 10 11:01:06 UTC 2026","","base_api_test","",""
"Verify that a user can successfully add a comment to an eco news item with an image.","212","Add comment to eco news","tests.api.econews_comment","Tue Mar 10 11:01:16 UTC 2026","passed","Tue Mar 10 11:01:17 UTC 2026","TestNewsComments","news_comments_api_test","",""
