"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 18:08:38 UTC 2026","skipped","Sun Mar 01 18:08:38 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1646","test_three_tags_selection[chrome]","tests.ui","Sun Mar 01 18:08:36 UTC 2026","passed","Sun Mar 01 18:08:37 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 18:08:38 UTC 2026","skipped","Sun Mar 01 18:08:38 UTC 2026","TestNewsDetails","test_news_details","",""
"","5","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 18:08:39 UTC 2026","passed","Sun Mar 01 18:08:39 UTC 2026","","test_stub","",""
"Verify max 3 tags selectable behavior","1569","test_four_tags_selection_blocked[chrome]","tests.ui","Sun Mar 01 18:08:02 UTC 2026","passed","Sun Mar 01 18:08:04 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 18:08:38 UTC 2026","skipped","Sun Mar 01 18:08:38 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1877","test_tag_selection[chrome-ua]","tests.ui","Sun Mar 01 18:08:19 UTC 2026","passed","Sun Mar 01 18:08:21 UTC 2026","TestTagSelection","tag_selection_test","",""
"","5125","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 18:07:52 UTC 2026","passed","Sun Mar 01 18:07:57 UTC 2026","","title_field_validation_test","",""
"Verify that the Create News form contains the particular fields.","5934","test_verify_create_news_form_fields_visibility[en-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 18:07:19 UTC 2026","passed","Sun Mar 01 18:07:25 UTC 2026","","create_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1761","test_tag_selection[chrome-en]","tests.ui","Sun Mar 01 18:08:11 UTC 2026","passed","Sun Mar 01 18:08:12 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 18:08:38 UTC 2026","skipped","Sun Mar 01 18:08:38 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 18:08:38 UTC 2026","skipped","Sun Mar 01 18:08:38 UTC 2026","TestNewsDetails","test_news_details","",""
"","3061","test_base_navigate[chrome]","tests.ui","Sun Mar 01 18:08:40 UTC 2026","passed","Sun Mar 01 18:08:44 UTC 2026","","test_stub","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 18:08:38 UTC 2026","skipped","Sun Mar 01 18:08:38 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with single tag","1399","test_single_tag_selection[chrome]","tests.ui","Sun Mar 01 18:08:28 UTC 2026","passed","Sun Mar 01 18:08:29 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","6206","test_verify_create_news_form_fields_visibility[en-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 18:07:04 UTC 2026","passed","Sun Mar 01 18:07:11 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","5982","test_verify_create_news_form_fields_visibility[ua-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 18:07:44 UTC 2026","passed","Sun Mar 01 18:07:50 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","6002","test_verify_create_news_form_fields_visibility[ua-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 18:07:31 UTC 2026","passed","Sun Mar 01 18:07:37 UTC 2026","","create_news_form_visibility_test","",""
