"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 11:30:25 UTC 2026","skipped","Sun Mar 01 11:30:25 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 11:30:25 UTC 2026","skipped","Sun Mar 01 11:30:25 UTC 2026","TestNewsDetails","test_news_details","",""
"","6","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 11:30:27 UTC 2026","passed","Sun Mar 01 11:30:27 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","176","test_verify_create_news_form_fields_visibility[ua-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 11:29:50 UTC 2026","broken","Sun Mar 01 11:29:50 UTC 2026","","create_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1679","test_tag_selection[chrome-ua]","tests.ui","Sun Mar 01 11:30:11 UTC 2026","passed","Sun Mar 01 11:30:13 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1560","test_three_tags_selection[chrome]","tests.ui","Sun Mar 01 11:30:23 UTC 2026","passed","Sun Mar 01 11:30:24 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 11:30:25 UTC 2026","skipped","Sun Mar 01 11:30:25 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 11:30:25 UTC 2026","skipped","Sun Mar 01 11:30:25 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1832","test_tag_selection[chrome-en]","tests.ui","Sun Mar 01 11:30:05 UTC 2026","passed","Sun Mar 01 11:30:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify max 3 tags selectable behavior","1648","test_four_tags_selection_blocked[chrome]","tests.ui","Sun Mar 01 11:29:59 UTC 2026","passed","Sun Mar 01 11:30:00 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with single tag","1292","test_single_tag_selection[chrome]","tests.ui","Sun Mar 01 11:30:17 UTC 2026","passed","Sun Mar 01 11:30:18 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","201","test_verify_create_news_form_fields_visibility[en-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 11:29:39 UTC 2026","broken","Sun Mar 01 11:29:39 UTC 2026","","create_news_form_visibility_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 11:30:25 UTC 2026","skipped","Sun Mar 01 11:30:25 UTC 2026","TestNewsDetails","test_news_details","",""
"","486","test_base_navigate[chrome]","tests.ui","Sun Mar 01 11:30:30 UTC 2026","passed","Sun Mar 01 11:30:30 UTC 2026","","test_stub","",""
"","1693","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 11:29:53 UTC 2026","passed","Sun Mar 01 11:29:54 UTC 2026","","title_field_validation_test","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 11:30:25 UTC 2026","skipped","Sun Mar 01 11:30:25 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","19","test_verify_create_news_form_fields_visibility[ua-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 11:29:45 UTC 2026","broken","Sun Mar 01 11:29:45 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","22","test_verify_create_news_form_fields_visibility[en-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 11:29:34 UTC 2026","broken","Sun Mar 01 11:29:34 UTC 2026","","create_news_form_visibility_test","",""
