"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the author can edit their own news and the changes are saved","2720","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 10:27:40 UTC 2026","passed","Thu Mar 05 10:27:43 UTC 2026","","edit_own_news_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 10:28:35 UTC 2026","skipped","Thu Mar 05 10:28:35 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","5699","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 10:25:25 UTC 2026","passed","Thu Mar 05 10:25:31 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 10:28:35 UTC 2026","skipped","Thu Mar 05 10:28:35 UTC 2026","TestNewsDetails","test_news_details","",""
"","1158","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 10:25:48 UTC 2026","failed","Thu Mar 05 10:25:49 UTC 2026","TestTagSelection","tag_selection_test","",""
"Test: Get a comment by its ID.","584","test_get_comment_by_id","tests.api","Thu Mar 05 10:25:03 UTC 2026","passed","Thu Mar 05 10:25:04 UTC 2026","TestNewsComments","news_comments_test","",""
"","1282","test_cancel_editing_discards_changes[chrome]","tests.ui","Thu Mar 05 10:28:34 UTC 2026","passed","Thu Mar 05 10:28:35 UTC 2026","","test_cancel_editing","",""
"The test checks successful validation when uploading a valid PNG image","173","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 10:26:23 UTC 2026","passed","Thu Mar 05 10:26:23 UTC 2026","TestUploadImage","upload_image_test","",""
"","0","Verify like functionality","tests.ui","Thu Mar 05 10:28:35 UTC 2026","skipped","Thu Mar 05 10:28:35 UTC 2026","TestNewsDetails","test_news_details","",""
"","4464","test_title_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 10:26:13 UTC 2026","passed","Thu Mar 05 10:26:17 UTC 2026","","title_field_validation_test","",""
"","2095","test_base_navigate[chrome]","tests.ui","Thu Mar 05 10:28:39 UTC 2026","passed","Thu Mar 05 10:28:41 UTC 2026","","test_stub","",""
