"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify Create News publishing with multiple tags in different locales","1814","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 14:11:32 UTC 2026","passed","Thu Mar 05 14:11:34 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","78","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:10:02 UTC 2026","passed","Thu Mar 05 14:10:02 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that the author can edit their own news and the changes are saved","2870","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:11:01 UTC 2026","passed","Thu Mar 05 14:11:03 UTC 2026","","edit_own_news_test","",""
"","184","Attempt to add to favorites without token - Error 401","tests.api","Thu Mar 05 14:07:53 UTC 2026","passed","Thu Mar 05 14:07:53 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify max 3 tags selectable behavior","1580","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 14:11:16 UTC 2026","passed","Thu Mar 05 14:11:18 UTC 2026","TestTagSelection","tag_selection_test","",""
"","16","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 14:12:00 UTC 2026","passed","Thu Mar 05 14:12:00 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","6376","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 14:08:29 UTC 2026","passed","Thu Mar 05 14:08:35 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","10720","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 14:10:41 UTC 2026","passed","Thu Mar 05 14:10:52 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 14:11:58 UTC 2026","skipped","Thu Mar 05 14:11:58 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1808","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 14:11:25 UTC 2026","passed","Thu Mar 05 14:11:27 UTC 2026","TestTagSelection","tag_selection_test","",""
