"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","test_greencity_is_work[chrome]","tests.ui","Mon Mar 02 00:11:43 UTC 2026","passed","Mon Mar 02 00:11:43 UTC 2026","","test_stub","",""
"Verify creating news with three tags","0","test_three_tags_selection","tests.ui","Mon Mar 02 00:11:40 UTC 2026","broken","Mon Mar 02 00:11:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","0","test_tag_selection[en]","tests.ui","Mon Mar 02 00:11:40 UTC 2026","broken","Mon Mar 02 00:11:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Mon Mar 02 00:11:40 UTC 2026","skipped","Mon Mar 02 00:11:40 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Mon Mar 02 00:11:40 UTC 2026","skipped","Mon Mar 02 00:11:40 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Mon Mar 02 00:11:40 UTC 2026","skipped","Mon Mar 02 00:11:40 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","3735","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Mon Mar 02 00:11:25 UTC 2026","passed","Mon Mar 02 00:11:29 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","7605","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Mon Mar 02 00:11:06 UTC 2026","passed","Mon Mar 02 00:11:13 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Mon Mar 02 00:11:40 UTC 2026","skipped","Mon Mar 02 00:11:40 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify news details elements and content","tests.ui","Mon Mar 02 00:11:40 UTC 2026","skipped","Mon Mar 02 00:11:40 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","0","test_tag_selection[ua]","tests.ui","Mon Mar 02 00:11:40 UTC 2026","broken","Mon Mar 02 00:11:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"","616","test_base_navigate[chrome]","tests.ui","Mon Mar 02 00:11:45 UTC 2026","passed","Mon Mar 02 00:11:46 UTC 2026","","test_stub","",""
"Verify max 3 tags selectable behavior","0","test_four_tags_selection_blocked","tests.ui","Mon Mar 02 00:11:40 UTC 2026","broken","Mon Mar 02 00:11:40 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","7872","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Mon Mar 02 00:10:52 UTC 2026","passed","Mon Mar 02 00:11:00 UTC 2026","","create_news_form_visibility_test","",""
"","3867","test_title_field_validation[chrome]","tests.ui.create_news_tests","Mon Mar 02 00:11:14 UTC 2026","passed","Mon Mar 02 00:11:18 UTC 2026","","title_field_validation_test","",""
"","0","Verify navigation and UI state","tests.ui","Mon Mar 02 00:11:40 UTC 2026","skipped","Mon Mar 02 00:11:40 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","4213","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Mon Mar 02 00:11:36 UTC 2026","passed","Mon Mar 02 00:11:40 UTC 2026","","edit_news_form_visibility_test","",""
"Verify creating news with single tag","0","test_single_tag_selection","tests.ui","Mon Mar 02 00:11:40 UTC 2026","broken","Mon Mar 02 00:11:40 UTC 2026","TestTagSelection","tag_selection_test","",""
