"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","844","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 19:39:47 UTC 2026","passed","Fri Mar 06 19:39:48 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","422","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 19:38:27 UTC 2026","passed","Fri Mar 06 19:38:27 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify max 3 tags selectable behavior","1486","test_four_tags_selection_blocked[chrome]","tests.ui","Fri Mar 06 19:42:25 UTC 2026","passed","Fri Mar 06 19:42:26 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is not visible for news created by other users","12173","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Fri Mar 06 19:41:07 UTC 2026","passed","Fri Mar 06 19:41:19 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1141","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Fri Mar 06 19:39:02 UTC 2026","passed","Fri Mar 06 19:39:03 UTC 2026","","cancel_creating_test","",""
"Verify creating news with single tag","1522","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 19:42:48 UTC 2026","failed","Fri Mar 06 19:42:50 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1272","test_cancel_editing_discards_changes[chrome]","tests.ui.edit_news_tests","Fri Mar 06 19:42:18 UTC 2026","passed","Fri Mar 06 19:42:19 UTC 2026","","test_cancel_editing","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","224","test_get_eco_news_by_lang[en-Title in English should not be null]","tests.api.econews_by_id","Fri Mar 06 19:38:32 UTC 2026","passed","Fri Mar 06 19:38:32 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Test: Like a comment.","365","test_like_comment","tests.api.econews_comment","Fri Mar 06 19:38:45 UTC 2026","passed","Fri Mar 06 19:38:46 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that active replies for a comment can be retrieved when page size is set to 1.","481","test_get_active_replies_size_one","tests.api.econews_comment","Fri Mar 06 19:38:41 UTC 2026","passed","Fri Mar 06 19:38:42 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"","454","Add and remove news from favorites (Authorized)","tests.api.econews_by_id","Fri Mar 06 19:38:35 UTC 2026","passed","Fri Mar 06 19:38:36 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that the 'Edit news' button is visible only to the author of the news","69","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 19:41:06 UTC 2026","passed","Fri Mar 06 19:41:06 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that the Create News form contains the particular fields.","9219","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Fri Mar 06 19:41:44 UTC 2026","passed","Fri Mar 06 19:41:53 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the author can edit their own news and the changes are saved","2626","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Fri Mar 06 19:42:00 UTC 2026","passed","Fri Mar 06 19:42:03 UTC 2026","","edit_own_news_test","",""
"The test checks successful validation when uploading a valid PNG image","176","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Fri Mar 06 19:40:31 UTC 2026","passed","Fri Mar 06 19:40:32 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that deleting EcoNews without authorization returns 401 status code.","182","test_delete_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 19:38:27 UTC 2026","passed","Fri Mar 06 19:38:27 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","9183","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Fri Mar 06 19:41:28 UTC 2026","passed","Fri Mar 06 19:41:37 UTC 2026","","edit_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1890","test_tag_selection[chrome-Language.UK]","tests.ui","Fri Mar 06 19:42:40 UTC 2026","passed","Fri Mar 06 19:42:42 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1839","test_tag_selection[chrome-Language.EN]","tests.ui","Fri Mar 06 19:42:32 UTC 2026","passed","Fri Mar 06 19:42:34 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1702","test_three_tags_selection[chrome]","tests.ui","Fri Mar 06 19:42:56 UTC 2026","failed","Fri Mar 06 19:42:57 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1226","Check selection of one tag","tests.ui.create_news_tests","Fri Mar 06 19:39:33 UTC 2026","failed","Fri Mar 06 19:39:34 UTC 2026","TestTagSelection","tag_selection_test","",""
"","10309","Validation of error message when uploading an image larger than 10MB","tests.ui.create_news_tests","Fri Mar 06 19:39:54 UTC 2026","passed","Fri Mar 06 19:40:04 UTC 2026","TestNewsImageSizeValidation","test_image_size_validation","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10091","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Fri Mar 06 19:40:37 UTC 2026","passed","Fri Mar 06 19:40:47 UTC 2026","TestUploadImage","upload_image_test","",""
"","829","test_api_is_work","tests.api","Fri Mar 06 19:38:25 UTC 2026","passed","Fri Mar 06 19:38:26 UTC 2026","","base_api_test","",""
"Verify that updating EcoNews without providing an image works correctly","592","test_update_eco_news_by_id_without_image","tests.api.econews_by_id","Fri Mar 06 19:38:28 UTC 2026","passed","Fri Mar 06 19:38:29 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","5887","test_create_and_delete_news[chrome]","tests.ui","Fri Mar 06 19:40:52 UTC 2026","passed","Fri Mar 06 19:40:58 UTC 2026","","delete_news_test","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","1461","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Fri Mar 06 19:38:32 UTC 2026","passed","Fri Mar 06 19:38:34 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that EcoNews can be successfully retrieved by ID.","422","test_get_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 19:38:31 UTC 2026","passed","Fri Mar 06 19:38:32 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","201","test_get_tags","tests.api","Fri Mar 06 19:38:49 UTC 2026","passed","Fri Mar 06 19:38:49 UTC 2026","","test_get_tags","",""
"Verify that the Create News form contains the particular fields.","5733","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Fri Mar 06 19:39:21 UTC 2026","passed","Fri Mar 06 19:39:27 UTC 2026","","create_news_form_visibility_test","",""
"","193","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Fri Mar 06 19:38:38 UTC 2026","passed","Fri Mar 06 19:38:38 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that active replies for a comment can be retrieved for a specific page (page=0, size=10).","478","test_get_active_replies_with_page","tests.api.econews_comment","Fri Mar 06 19:38:41 UTC 2026","passed","Fri Mar 06 19:38:41 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"","305","test_get_news_success","tests.api","Fri Mar 06 19:38:49 UTC 2026","passed","Fri Mar 06 19:38:49 UTC 2026","","test_create_news_success","",""
"","831","test_edit_content_not_shorter_than_20_chars_not_accepted[chrome]","tests.ui.create_news_tests","Fri Mar 06 19:40:25 UTC 2026","passed","Fri Mar 06 19:40:26 UTC 2026","","too_short_content_test","",""
"","2447","test_base_navigate[chrome]","tests.ui","Fri Mar 06 19:43:06 UTC 2026","passed","Fri Mar 06 19:43:09 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","6260","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Fri Mar 06 19:39:09 UTC 2026","passed","Fri Mar 06 19:39:15 UTC 2026","","create_news_form_visibility_test","",""
"","1999","test_source_field_validation[chrome]","tests.ui.create_news_tests","Fri Mar 06 19:40:10 UTC 2026","passed","Fri Mar 06 19:40:12 UTC 2026","","test_source_field","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Fri Mar 06 19:43:05 UTC 2026","passed","Fri Mar 06 19:43:05 UTC 2026","","test_stub","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","213","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Fri Mar 06 19:38:32 UTC 2026","passed","Fri Mar 06 19:38:32 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","1514","test_delete_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 19:38:29 UTC 2026","passed","Fri Mar 06 19:38:30 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"Verify that updating EcoNews with a specific image is successful","541","test_update_eco_news_by_id_with_image","tests.api.econews_by_id","Fri Mar 06 19:38:34 UTC 2026","passed","Fri Mar 06 19:38:34 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Verify that active replies for a comment can be retrieved successfully without query parameters.","462","test_get_active_replies_default","tests.api.econews_comment","Fri Mar 06 19:38:40 UTC 2026","passed","Fri Mar 06 19:38:41 UTC 2026","TestEcoNewsCommentReplies","news_comments_replies_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","484","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 19:42:11 UTC 2026","passed","Fri Mar 06 19:42:11 UTC 2026","","empty_title_validation_test","",""
"","1367","Check selection of three tags","tests.ui.create_news_tests","Fri Mar 06 19:39:40 UTC 2026","failed","Fri Mar 06 19:39:42 UTC 2026","TestTagSelection","tag_selection_test","",""
"","1204","test_title_field_validation[chrome]","tests.ui.create_news_tests","Fri Mar 06 19:40:17 UTC 2026","passed","Fri Mar 06 19:40:18 UTC 2026","","title_field_validation_test","",""
"
        Test goals:
        1. Navigate to 'Create News' page.
        2. Fill title and content.
        3. Verify preview page data (title, text, date, author).
        4. Verify navigation back to the creation page.
    ","766","Verify news preview content and navigation back to edit","tests.ui","Fri Mar 06 19:43:03 UTC 2026","passed","Fri Mar 06 19:43:03 UTC 2026","TestNewsDetails","test_basic_preview_functionality","",""
"","441","Add the same news twice - Error 400","tests.api.econews_by_id","Fri Mar 06 19:38:37 UTC 2026","passed","Fri Mar 06 19:38:37 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify that requesting a non-existing EcoNews returns 404 status code.","346","test_get_non_existing_eco_news_should_return_404","tests.api.econews_by_id","Fri Mar 06 19:38:32 UTC 2026","passed","Fri Mar 06 19:38:32 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","951","test_create_and_verify_news","tests.api","Fri Mar 06 19:38:48 UTC 2026","passed","Fri Mar 06 19:38:49 UTC 2026","","test_create_news_success","",""
