"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that EcoNews can be successfully retrieved by ID.","330","test_get_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 15:04:59 UTC 2026","passed","Thu Mar 05 15:05:00 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","Add and remove news from favorites (Authorized)","tests.api.econews_by_id","Thu Mar 05 15:05:03 UTC 2026","broken","Thu Mar 05 15:05:03 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"","2185","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 15:06:21 UTC 2026","passed","Thu Mar 05 15:06:24 UTC 2026","","test_source_field","",""
"Verify that an authorized user can successfully delete an existing EcoNews item","443","test_delete_eco_news_by_id","tests.api.econews_by_id","Thu Mar 05 15:04:58 UTC 2026","passed","Thu Mar 05 15:04:59 UTC 2026","TestEcoNewsById","econews_by_id_test","",""
"","1465","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 15:06:07 UTC 2026","failed","Thu Mar 05 15:06:08 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","9859","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 15:07:32 UTC 2026","passed","Thu Mar 05 15:07:42 UTC 2026","","edit_news_form_visibility_test","",""
"","281","test_get_news_success","tests.api","Thu Mar 05 15:05:05 UTC 2026","passed","Thu Mar 05 15:05:05 UTC 2026","","test_create_news_success","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1304","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 15:05:27 UTC 2026","passed","Thu Mar 05 15:05:29 UTC 2026","","cancel_creating_test","",""
"Verify Create News publishing with multiple tags in different locales","1846","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 15:08:43 UTC 2026","passed","Thu Mar 05 15:08:45 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","10281","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 15:07:51 UTC 2026","passed","Thu Mar 05 15:08:01 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","332","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Thu Mar 05 15:05:00 UTC 2026","passed","Thu Mar 05 15:05:00 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 15:09:09 UTC 2026","skipped","Thu Mar 05 15:09:09 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","6656","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 15:05:35 UTC 2026","passed","Thu Mar 05 15:05:42 UTC 2026","","create_news_form_visibility_test","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","1338","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Thu Mar 05 15:05:00 UTC 2026","passed","Thu Mar 05 15:05:02 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
