"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 11:40:12 UTC 2026","passed","Sun Mar 01 11:40:12 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","46","test_verify_create_news_form_fields_visibility[ua-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 11:39:23 UTC 2026","broken","Sun Mar 01 11:39:23 UTC 2026","","create_news_form_visibility_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 11:40:10 UTC 2026","skipped","Sun Mar 01 11:40:10 UTC 2026","TestNewsDetails","test_news_details","",""
"","401","test_base_navigate[chrome]","tests.ui","Sun Mar 01 11:40:15 UTC 2026","passed","Sun Mar 01 11:40:15 UTC 2026","","test_stub","",""
"Verify max 3 tags selectable behavior","1512","test_four_tags_selection_blocked[chrome]","tests.ui","Sun Mar 01 11:39:39 UTC 2026","passed","Sun Mar 01 11:39:41 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 11:40:10 UTC 2026","skipped","Sun Mar 01 11:40:10 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with single tag","1320","test_single_tag_selection[chrome]","tests.ui","Sun Mar 01 11:40:00 UTC 2026","passed","Sun Mar 01 11:40:02 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","184","test_verify_create_news_form_fields_visibility[en-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 11:39:16 UTC 2026","broken","Sun Mar 01 11:39:17 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 11:40:10 UTC 2026","skipped","Sun Mar 01 11:40:10 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 11:40:10 UTC 2026","skipped","Sun Mar 01 11:40:10 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1675","test_tag_selection[chrome-ua]","tests.ui","Sun Mar 01 11:39:54 UTC 2026","passed","Sun Mar 01 11:39:56 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 11:40:10 UTC 2026","skipped","Sun Mar 01 11:40:10 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 11:40:10 UTC 2026","skipped","Sun Mar 01 11:40:10 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1476","test_three_tags_selection[chrome]","tests.ui","Sun Mar 01 11:40:08 UTC 2026","passed","Sun Mar 01 11:40:09 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1891","test_tag_selection[chrome-en]","tests.ui","Sun Mar 01 11:39:46 UTC 2026","passed","Sun Mar 01 11:39:48 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2297","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 11:39:31 UTC 2026","passed","Sun Mar 01 11:39:34 UTC 2026","","title_field_validation_test","",""
"Verify that the Create News form contains the particular fields.","20","test_verify_create_news_form_fields_visibility[en-chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 11:39:10 UTC 2026","broken","Sun Mar 01 11:39:10 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","177","test_verify_create_news_form_fields_visibility[ua-chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 11:39:29 UTC 2026","broken","Sun Mar 01 11:39:29 UTC 2026","","create_news_form_visibility_test","",""
