"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 18:51:43 UTC 2026","skipped","Sun Mar 01 18:51:43 UTC 2026","TestNewsDetails","test_news_details","",""
"","1784","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 18:51:07 UTC 2026","passed","Sun Mar 01 18:51:09 UTC 2026","","title_field_validation_test","",""
"Verify that the Create News form contains the particular fields.","6312","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 18:50:47 UTC 2026","passed","Sun Mar 01 18:50:53 UTC 2026","","create_news_form_visibility_test","",""
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 18:51:43 UTC 2026","skipped","Sun Mar 01 18:51:43 UTC 2026","TestNewsDetails","test_news_details","",""
"","356","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 18:51:45 UTC 2026","passed","Sun Mar 01 18:51:45 UTC 2026","","test_stub","",""
"Verify max 3 tags selectable behavior","1647","test_four_tags_selection_blocked[chrome]","tests.ui","Sun Mar 01 18:51:13 UTC 2026","passed","Sun Mar 01 18:51:15 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1534","test_three_tags_selection[chrome]","tests.ui","Sun Mar 01 18:51:41 UTC 2026","passed","Sun Mar 01 18:51:42 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 18:51:43 UTC 2026","skipped","Sun Mar 01 18:51:43 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 18:51:43 UTC 2026","skipped","Sun Mar 01 18:51:43 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with single tag","1307","test_single_tag_selection[chrome]","tests.ui","Sun Mar 01 18:51:35 UTC 2026","passed","Sun Mar 01 18:51:36 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2952","test_base_navigate[chrome]","tests.ui","Sun Mar 01 18:51:47 UTC 2026","passed","Sun Mar 01 18:51:50 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","5874","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 18:50:58 UTC 2026","passed","Sun Mar 01 18:51:04 UTC 2026","","create_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1679","test_tag_selection[chrome-ua]","tests.ui","Sun Mar 01 18:51:28 UTC 2026","passed","Sun Mar 01 18:51:30 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 18:51:43 UTC 2026","skipped","Sun Mar 01 18:51:43 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 18:51:43 UTC 2026","skipped","Sun Mar 01 18:51:43 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1670","test_tag_selection[chrome-en]","tests.ui","Sun Mar 01 18:51:21 UTC 2026","passed","Sun Mar 01 18:51:23 UTC 2026","TestTagSelection","tag_selection_test","",""
