"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the Create News form contains the particular fields.","10041","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:27:42 UTC 2026","passed","Thu Mar 05 12:27:52 UTC 2026","","edit_news_form_visibility_test","",""
"The test checks successful validation when uploading a valid PNG image","184","test_img_upload_positive[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:26:38 UTC 2026","passed","Thu Mar 05 12:26:39 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","64","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:27:03 UTC 2026","passed","Thu Mar 05 12:27:03 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","1482","Check selection of three tags","tests.ui.create_news_tests","Thu Mar 05 12:26:09 UTC 2026","failed","Thu Mar 05 12:26:11 UTC 2026","TestTagSelection","tag_selection_test","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 12:29:03 UTC 2026","passed","Thu Mar 05 12:29:03 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","6386","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 12:25:37 UTC 2026","passed","Thu Mar 05 12:25:43 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","6165","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 12:25:49 UTC 2026","passed","Thu Mar 05 12:25:55 UTC 2026","","create_news_form_visibility_test","",""
"","206","Add and remove news from favorites (Authorized)","tests.api","Thu Mar 05 12:25:12 UTC 2026","passed","Thu Mar 05 12:25:12 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify creating news with single tag","1552","test_single_tag_selection[chrome]","tests.ui","Thu Mar 05 12:28:42 UTC 2026","passed","Thu Mar 05 12:28:44 UTC 2026","TestTagSelection","tag_selection_test","",""
"The test checks validation error when uploading a GIF image (unsupported format)","10115","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:26:44 UTC 2026","passed","Thu Mar 05 12:26:55 UTC 2026","TestUploadImage","upload_image_test","",""
"","2187","test_source_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:26:24 UTC 2026","passed","Thu Mar 05 12:26:26 UTC 2026","","test_source_field","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10645","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:27:05 UTC 2026","passed","Thu Mar 05 12:27:15 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"","196","Add the same news twice - Error 400","tests.api","Thu Mar 05 12:25:13 UTC 2026","passed","Thu Mar 05 12:25:13 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify max 3 tags selectable behavior","1589","test_four_tags_selection_blocked[chrome]","tests.ui","Thu Mar 05 12:28:19 UTC 2026","passed","Thu Mar 05 12:28:21 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify like functionality","tests.ui","Thu Mar 05 12:29:02 UTC 2026","skipped","Thu Mar 05 12:29:02 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the author can edit their own news and the changes are saved","2912","test_verify_author_can_edit_own_news[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:28:01 UTC 2026","passed","Thu Mar 05 12:28:04 UTC 2026","","edit_own_news_test","",""
"","0","Verify navigation and UI state","tests.ui","Thu Mar 05 12:29:02 UTC 2026","skipped","Thu Mar 05 12:29:02 UTC 2026","TestNewsDetails","test_news_details","",""
"","4751","test_title_field_validation[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:26:28 UTC 2026","passed","Thu Mar 05 12:26:33 UTC 2026","","title_field_validation_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 12:29:02 UTC 2026","skipped","Thu Mar 05 12:29:02 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1768","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 12:28:50 UTC 2026","passed","Thu Mar 05 12:28:52 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2523","test_base_navigate[chrome]","tests.ui","Thu Mar 05 12:29:05 UTC 2026","passed","Thu Mar 05 12:29:07 UTC 2026","","test_stub","",""
"","934","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 12:26:17 UTC 2026","passed","Thu Mar 05 12:26:18 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1950","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 12:28:26 UTC 2026","passed","Thu Mar 05 12:28:28 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the Create News form contains the particular fields.","9940","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:27:24 UTC 2026","passed","Thu Mar 05 12:27:34 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that clicking the Cancel button triggers a confirmation modal, and selecting 'Yes, cancel' closes the form and redirects away","1246","test_cancel_button_behavior[chrome]","tests.ui.create_news_tests","Thu Mar 05 12:25:29 UTC 2026","passed","Thu Mar 05 12:25:30 UTC 2026","","cancel_creating_test","",""
"","1363","test_cancel_editing_discards_changes[chrome]","tests.ui","Thu Mar 05 12:29:01 UTC 2026","passed","Thu Mar 05 12:29:02 UTC 2026","","test_cancel_editing","",""
"","636","test_api_is_work","tests.api","Thu Mar 05 12:25:10 UTC 2026","passed","Thu Mar 05 12:25:10 UTC 2026","","base_api_test","",""
"","248","Attempt to add to favorites without token - Error 401","tests.api","Thu Mar 05 12:25:14 UTC 2026","passed","Thu Mar 05 12:25:14 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 12:29:02 UTC 2026","skipped","Thu Mar 05 12:29:02 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","552","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 12:28:12 UTC 2026","passed","Thu Mar 05 12:28:13 UTC 2026","","empty_title_validation_test","",""
"","0","Verify news details elements and content","tests.ui","Thu Mar 05 12:29:02 UTC 2026","skipped","Thu Mar 05 12:29:02 UTC 2026","TestNewsDetails","test_news_details","",""
"","1262","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 12:26:01 UTC 2026","failed","Thu Mar 05 12:26:03 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation to a recommended news card","tests.ui","Thu Mar 05 12:29:02 UTC 2026","skipped","Thu Mar 05 12:29:02 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1923","test_tag_selection[chrome-Language.UK]","tests.ui","Thu Mar 05 12:28:34 UTC 2026","passed","Thu Mar 05 12:28:36 UTC 2026","TestTagSelection","tag_selection_test","",""
