"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test: Add a comment to eco news.","278","test_add_comment_to_eco_news","tests.api.econews_comment","Fri Mar 06 08:04:05 UTC 2026","passed","Fri Mar 06 08:04:06 UTC 2026","TestNewsComments","news_comments_test","",""
"Verify that EcoNews can be retrieved in English and Ukrainian using lang parameter.","289","test_get_eco_news_by_lang[uk-Title in Ukrainian should not be null]","tests.api.econews_by_id","Fri Mar 06 08:04:01 UTC 2026","passed","Fri Mar 06 08:04:02 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","0","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Fri Mar 06 08:04:28 UTC 2026","broken","Fri Mar 06 08:04:28 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that updating EcoNews without authorization returns 401 status code.","47","test_update_eco_news_by_id_without_token","tests.api.econews_by_id","Fri Mar 06 08:03:59 UTC 2026","passed","Fri Mar 06 08:03:59 UTC 2026","TestUnauthorizedEcoNewsById","econews_by_id_test","",""
"Verify that the Create News form contains the particular fields.","0","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Fri Mar 06 08:04:49 UTC 2026","broken","Fri Mar 06 08:04:49 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Fri Mar 06 08:05:14 UTC 2026","skipped","Fri Mar 06 08:05:14 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that updating EcoNews with invalid id, tag, title, content returns 400 Bad Request","1226","test_update_eco_news_by_id_should_return_400","tests.api.econews_by_id","Fri Mar 06 08:04:02 UTC 2026","passed","Fri Mar 06 08:04:03 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
"","352","test_api_is_work","tests.api","Fri Mar 06 08:03:58 UTC 2026","passed","Fri Mar 06 08:03:58 UTC 2026","","base_api_test","",""
"","48","Attempt to add to favorites without token - Error 401","tests.api.econews_by_id","Fri Mar 06 08:04:05 UTC 2026","passed","Fri Mar 06 08:04:05 UTC 2026","TestFavoriteEcoNews","test_favorites","",""
"Verify creating news with single tag","0","test_single_tag_selection[chrome]","tests.ui","Fri Mar 06 08:05:07 UTC 2026","broken","Fri Mar 06 08:05:07 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Fri Mar 06 08:05:14 UTC 2026","skipped","Fri Mar 06 08:05:14 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify navigation to a recommended news card","tests.ui","Fri Mar 06 08:05:14 UTC 2026","skipped","Fri Mar 06 08:05:14 UTC 2026","TestNewsDetails","test_news_details","",""
"The test checks validation error when uploading a GIF image (unsupported format)","0","test_img_upload_gif_negative[chrome]","tests.ui.create_news_tests","Fri Mar 06 08:04:39 UTC 2026","broken","Fri Mar 06 08:04:39 UTC 2026","TestUploadImage","upload_image_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","0","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Fri Mar 06 08:04:56 UTC 2026","broken","Fri Mar 06 08:04:56 UTC 2026","","empty_title_validation_test","",""
"","0","Check selection of three tags","tests.ui.create_news_tests","Fri Mar 06 08:04:25 UTC 2026","broken","Fri Mar 06 08:04:25 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify that the 'Edit news' button is visible only to the author of the news","0","test_edit_button_visible_to_author[chrome]","tests.ui.edit_news_tests","Fri Mar 06 08:04:43 UTC 2026","broken","Fri Mar 06 08:04:43 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify that EcoNews can be successfully retrieved by ID.","79","test_get_eco_news_by_id","tests.api.econews_by_id","Fri Mar 06 08:04:01 UTC 2026","passed","Fri Mar 06 08:04:01 UTC 2026","TestEcoNewsByIdWithImage","econews_by_id_test","",""
