"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","441","test_base_navigate[chrome]","tests.ui","Sun Mar 01 18:28:05 UTC 2026","passed","Sun Mar 01 18:28:06 UTC 2026","","test_stub","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sun Mar 01 18:28:00 UTC 2026","skipped","Sun Mar 01 18:28:00 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1551","test_tag_selection[chrome-en]","tests.ui","Sun Mar 01 18:27:40 UTC 2026","passed","Sun Mar 01 18:27:41 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Sun Mar 01 18:28:00 UTC 2026","skipped","Sun Mar 01 18:28:00 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sun Mar 01 18:28:00 UTC 2026","skipped","Sun Mar 01 18:28:00 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","6447","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Sun Mar 01 18:27:08 UTC 2026","passed","Sun Mar 01 18:27:14 UTC 2026","","create_news_form_visibility_test","",""
"Verify Create News publishing with multiple tags in different locales","1644","test_tag_selection[chrome-ua]","tests.ui","Sun Mar 01 18:27:47 UTC 2026","passed","Sun Mar 01 18:27:48 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with three tags","1479","test_three_tags_selection[chrome]","tests.ui","Sun Mar 01 18:27:58 UTC 2026","passed","Sun Mar 01 18:28:00 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2165","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sun Mar 01 18:27:27 UTC 2026","passed","Sun Mar 01 18:27:29 UTC 2026","","title_field_validation_test","",""
"","0","Verify news details elements and content","tests.ui","Sun Mar 01 18:28:00 UTC 2026","skipped","Sun Mar 01 18:28:00 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Sun Mar 01 18:28:00 UTC 2026","skipped","Sun Mar 01 18:28:00 UTC 2026","TestNewsDetails","test_news_details","",""
"","4","test_greencity_is_work[chrome]","tests.ui","Sun Mar 01 18:28:03 UTC 2026","passed","Sun Mar 01 18:28:03 UTC 2026","","test_stub","",""
"Verify that the Create News form contains the particular fields.","5765","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Sun Mar 01 18:27:19 UTC 2026","passed","Sun Mar 01 18:27:25 UTC 2026","","create_news_form_visibility_test","",""
"Verify max 3 tags selectable behavior","1647","test_four_tags_selection_blocked[chrome]","tests.ui","Sun Mar 01 18:27:33 UTC 2026","passed","Sun Mar 01 18:27:35 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with single tag","1246","test_single_tag_selection[chrome]","tests.ui","Sun Mar 01 18:27:53 UTC 2026","passed","Sun Mar 01 18:27:54 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sun Mar 01 18:28:00 UTC 2026","skipped","Sun Mar 01 18:28:00 UTC 2026","TestNewsDetails","test_news_details","",""
