"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","605","test_greencity_is_work[chrome]","tests.ui","Sat Feb 28 19:10:27 UTC 2026","passed","Sat Feb 28 19:10:28 UTC 2026","","test_stub","",""
"","0","Verify navigation to a recommended news card","tests.ui","Sat Feb 28 19:10:26 UTC 2026","skipped","Sat Feb 28 19:10:26 UTC 2026","TestNewsDetails","test_news_details","",""
"","1343","test_base_navigate[chrome]","tests.ui","Sat Feb 28 19:10:30 UTC 2026","passed","Sat Feb 28 19:10:31 UTC 2026","","test_stub","",""
"Verify max 3 tags selectable behavior","1913","test_four_tags_selection_blocked[chrome]","tests.ui","Sat Feb 28 19:09:55 UTC 2026","passed","Sat Feb 28 19:09:57 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify creating news with single tag","1346","test_single_tag_selection[chrome]","tests.ui","Sat Feb 28 19:10:18 UTC 2026","passed","Sat Feb 28 19:10:20 UTC 2026","TestTagSelection","tag_selection_test","",""
"Verify Create News publishing with multiple tags in different locales","1698","test_tag_selection[chrome-en]","tests.ui","Sat Feb 28 19:10:03 UTC 2026","passed","Sat Feb 28 19:10:05 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify navigation and UI state","tests.ui","Sat Feb 28 19:10:26 UTC 2026","skipped","Sat Feb 28 19:10:26 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify 'Recommended News' section title","tests.ui","Sat Feb 28 19:10:26 UTC 2026","skipped","Sat Feb 28 19:10:26 UTC 2026","TestNewsDetails","test_news_details","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Sat Feb 28 19:10:26 UTC 2026","skipped","Sat Feb 28 19:10:26 UTC 2026","TestNewsDetails","test_news_details","",""
"","0","Verify like functionality","tests.ui","Sat Feb 28 19:10:26 UTC 2026","skipped","Sat Feb 28 19:10:26 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify creating news with three tags","1535","test_three_tags_selection[chrome]","tests.ui","Sat Feb 28 19:10:24 UTC 2026","passed","Sat Feb 28 19:10:26 UTC 2026","TestTagSelection","tag_selection_test","",""
"","0","Verify news details elements and content","tests.ui","Sat Feb 28 19:10:26 UTC 2026","skipped","Sat Feb 28 19:10:26 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1712","test_tag_selection[chrome-ua]","tests.ui","Sat Feb 28 19:10:11 UTC 2026","passed","Sat Feb 28 19:10:12 UTC 2026","TestTagSelection","tag_selection_test","",""
"","2445","test_title_field_validation[chrome]","tests.ui.create_news_tests","Sat Feb 28 19:09:49 UTC 2026","passed","Sat Feb 28 19:09:51 UTC 2026","","title_field_validation_test","",""
