"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","test_greencity_is_work[chrome]","tests.ui","Thu Mar 05 13:09:15 UTC 2026","passed","Thu Mar 05 13:09:15 UTC 2026","","test_stub","",""
"","1045","Check selection of one tag","tests.ui.create_news_tests","Thu Mar 05 13:06:14 UTC 2026","failed","Thu Mar 05 13:06:15 UTC 2026","TestTagSelection","tag_selection_test","",""
"","934","Verify that selecting a 4th tag is blocked","tests.ui.create_news_tests","Thu Mar 05 13:06:30 UTC 2026","passed","Thu Mar 05 13:06:31 UTC 2026","TestTagSelection","tag_selection_test","",""
"","447","test_get_tags","tests.api","Thu Mar 05 13:05:28 UTC 2026","passed","Thu Mar 05 13:05:28 UTC 2026","","test_get_tags","",""
"Verify that the Create News form contains the particular fields.","6017","test_verify_create_news_form_fields_visibility[chrome-Language.UK]","tests.ui.create_news_tests","Thu Mar 05 13:06:03 UTC 2026","passed","Thu Mar 05 13:06:09 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","5861","test_verify_create_news_form_fields_visibility[chrome-Language.EN]","tests.ui.create_news_tests","Thu Mar 05 13:05:51 UTC 2026","passed","Thu Mar 05 13:05:57 UTC 2026","","create_news_form_visibility_test","",""
"Verify that the Create News form contains the particular fields.","9965","test_verify_edit_news_form_fields_visibility[Language.EN-chrome]","tests.ui.edit_news_tests","Thu Mar 05 13:07:37 UTC 2026","passed","Thu Mar 05 13:07:47 UTC 2026","","edit_news_form_visibility_test","",""
"Verify that the Edit News page disables the Edit button and highlights the title field when the title is empty","550","test_empty_title_field[chrome]","tests.ui.edit_news_tests","Thu Mar 05 13:08:23 UTC 2026","passed","Thu Mar 05 13:08:24 UTC 2026","","empty_title_validation_test","",""
"","0","Verify like functionality","tests.ui","Thu Mar 05 13:09:12 UTC 2026","skipped","Thu Mar 05 13:09:12 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the Create News form contains the particular fields.","9946","test_verify_edit_news_form_fields_visibility[Language.UK-chrome]","tests.ui.edit_news_tests","Thu Mar 05 13:07:55 UTC 2026","passed","Thu Mar 05 13:08:05 UTC 2026","","edit_news_form_visibility_test","",""
"","0","Verify 'Recommended News' section title","tests.ui","Thu Mar 05 13:09:12 UTC 2026","skipped","Thu Mar 05 13:09:12 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify Create News publishing with multiple tags in different locales","1682","test_tag_selection[chrome-Language.EN]","tests.ui","Thu Mar 05 13:08:37 UTC 2026","passed","Thu Mar 05 13:08:39 UTC 2026","TestTagSelection","tag_selection_test","",""
"Checks that the count of recommended cards equals 3","0","Verify that 3 recommended news cards are displayed","tests.ui","Thu Mar 05 13:09:12 UTC 2026","skipped","Thu Mar 05 13:09:12 UTC 2026","TestNewsDetails","test_news_details","",""
"Verify that the 'Edit news' button is not visible for news created by other users","10188","test_edit_button_not_visible_to_other_users[chrome]","tests.ui.edit_news_tests","Thu Mar 05 13:07:20 UTC 2026","passed","Thu Mar 05 13:07:30 UTC 2026","TestEditButtonVisibility","edit_button_visibility_test","",""
"Verify creating news with three tags","1551","test_three_tags_selection[chrome]","tests.ui","Thu Mar 05 13:09:01 UTC 2026","passed","Thu Mar 05 13:09:02 UTC 2026","TestTagSelection","tag_selection_test","",""
